dt;seccode;Expiry;Type;Strike;Base;THEORPRICE;Hi;Low;NUMCONTRACTS;NUMTRADES;VOLTODAY;VALTODAY
20200406;BR64BK0;20201125;Call;64;BRZ0;1.95;0;0;0;0;0;0;
20200406;BR65BK0;20201125;Call;65;BRZ0;1.85;0;0;0;0;0;0;
20200406;BR70BK0;20201125;Call;70;BRZ0;1.43;0;0;8;0;0;0;
20200406;BR87BK0;20201125;Call;87;BRZ0;0.67;0;0;2;0;0;0;
20200406;BR88BK0;20201125;Call;88;BRZ0;0.65;0;0;0;0;0;0;
20200406;BR89BK0;20201125;Call;89;BRZ0;0.62;0;0;0;0;0;0;
20200406;BR90BK0;20201125;Call;90;BRZ0;0.6;0;0;2;0;0;0;
20200406;BR91BK0;20201125;Call;91;BRZ0;0.58;0;0;0;0;0;0;
20200406;BR92BK0;20201125;Call;92;BRZ0;0.55;0;0;0;0;0;0;
20200406;BR93BK0;20201125;Call;93;BRZ0;0.53;0;0;0;0;0;0;
20200406;BR94BK0;20201125;Call;94;BRZ0;0.52;0;0;0;0;0;0;
20200406;BR95BK0;20201125;Call;95;BRZ0;0.5;0;0;0;0;0;0;
20200406;BR96BK0;20201125;Call;96;BRZ0;0.48;0;0;0;0;0;0;
20200406;BR97BK0;20201125;Call;97;BRZ0;0.46;0;0;0;0;0;0;
20200406;BR98BK0;20201125;Call;98;BRZ0;0.45;0;0;0;0;0;0;
20200406;BR99BK0;20201125;Call;99;BRZ0;0.43;0;0;0;0;0;0;
20200406;BR100BK0;20201125;Call;100;BRZ0;0.42;0;0;0;0;0;0;
20200406;BR101BK0;20201125;Call;101;BRZ0;0.41;0;0;0;0;0;0;
20200406;BR102BK0;20201125;Call;102;BRZ0;0.39;0;0;0;0;0;0;
20200406;BR103BK0;20201125;Call;103;BRZ0;0.38;0;0;0;0;0;0;
20200406;BR104BK0;20201125;Call;104;BRZ0;0.37;0;0;0;0;0;0;
20200406;BR105BK0;20201125;Call;105;BRZ0;0.36;0;0;0;0;0;0;
20200406;BR106BK0;20201125;Call;106;BRZ0;0.35;0;0;0;0;0;0;
20200406;BR107BK0;20201125;Call;107;BRZ0;0.34;0;0;0;0;0;0;
20200406;BR108BK0;20201125;Call;108;BRZ0;0.33;0;0;0;0;0;0;
20200406;BR109BK0;20201125;Call;109;BRZ0;0.32;0;0;0;0;0;0;
20200406;BR110BK0;20201125;Call;110;BRZ0;0.31;0;0;0;0;0;0;
20200406;BR9BW0;20201125;Put;9;BRZ0;0.21;0;0;0;0;0;0;
20200406;BR10BW0;20201125;Put;10;BRZ0;0.28;0;0;0;0;0;0;
20200406;BR11BW0;20201125;Put;11;BRZ0;0.36;0;0;30;0;0;0;
20200406;BR12BW0;20201125;Put;12;BRZ0;0.45;0;0;0;0;0;0;
20200406;BR13BW0;20201125;Put;13;BRZ0;0.55;0;0;0;0;0;0;
20200406;BR14BW0;20201125;Put;14;BRZ0;0.66;0;0;0;0;0;0;
20200406;BR15BW0;20201125;Put;15;BRZ0;0.78;0;0;0;0;0;0;
20200406;BR16BW0;20201125;Put;16;BRZ0;0.91;0;0;0;0;0;0;
20200406;BR17BW0;20201125;Put;17;BRZ0;1.06;0;0;0;0;0;0;
20200406;BR18BW0;20201125;Put;18;BRZ0;1.21;0;0;0;0;0;0;
20200406;BR19BW0;20201125;Put;19;BRZ0;1.39;0;0;0;0;0;0;
20200406;BR20BW0;20201125;Put;20;BRZ0;1.57;0;0;0;0;0;0;
20200406;BR21BW0;20201125;Put;21;BRZ0;1.77;0;0;0;0;0;0;
20200406;BR22BW0;20201125;Put;22;BRZ0;1.99;0;0;0;0;0;0;
20200406;BR23BW0;20201125;Put;23;BRZ0;2.22;3.66;3.66;8;1;1;17568;
20200406;BR24BW0;20201125;Put;24;BRZ0;2.47;0;0;0;0;0;0;
20200406;BR25BW0;20201125;Put;25;BRZ0;2.74;0;0;0;0;0;0;
20200406;BR26BW0;20201125;Put;26;BRZ0;3.02;0;0;0;0;0;0;
20200406;BR27BW0;20201125;Put;27;BRZ0;3.32;0;0;0;0;0;0;
20200406;BR28BW0;20201125;Put;28;BRZ0;3.65;0;0;0;0;0;0;
20200406;BR29BW0;20201125;Put;29;BRZ0;3.99;0;0;0;0;0;0;
20200406;BR30BW0;20201125;Put;30;BRZ0;4.35;0;0;0;0;0;0;
20200406;BR31BW0;20201125;Put;31;BRZ0;4.74;0;0;0;0;0;0;
20200406;BR32BW0;20201125;Put;32;BRZ0;5.14;0;0;0;0;0;0;
20200406;BR33BW0;20201125;Put;33;BRZ0;5.57;0;0;0;0;0;0;
20200406;BR34BW0;20201125;Put;34;BRZ0;6.01;0;0;0;0;0;0;
20200406;BR35BW0;20201125;Put;35;BRZ0;6.48;0;0;0;0;0;0;
20200406;BR36BW0;20201125;Put;36;BRZ0;6.97;0;0;0;0;0;0;
20200406;BR37BW0;20201125;Put;37;BRZ0;7.47;0;0;0;0;0;0;
20200406;BR38BW0;20201125;Put;38;BRZ0;8;0;0;0;0;0;0;
20200406;BR39BW0;20201125;Put;39;BRZ0;8.55;0;0;0;0;0;0;
20200406;BR40BW0;20201125;Put;40;BRZ0;9.12;0;0;20;0;0;0;
20200406;BR41BW0;20201125;Put;41;BRZ0;9.71;0;0;0;0;0;0;
20200406;BR42BW0;20201125;Put;42;BRZ0;10.32;0;0;0;0;0;0;
20200406;BR43BW0;20201125;Put;43;BRZ0;10.95;0;0;0;0;0;0;
20200406;BR44BW0;20201125;Put;44;BRZ0;11.59;0;0;0;0;0;0;
20200406;BR45BW0;20201125;Put;45;BRZ0;12.26;0;0;0;0;0;0;
20200406;BR46BW0;20201125;Put;46;BRZ0;12.94;0;0;0;0;0;0;
20200406;BR47BW0;20201125;Put;47;BRZ0;13.64;0;0;0;0;0;0;
20200406;BR48BW0;20201125;Put;48;BRZ0;14.35;0;0;0;0;0;0;
20200406;BR49BW0;20201125;Put;49;BRZ0;15.09;0;0;0;0;0;0;
20200406;BR50BW0;20201125;Put;50;BRZ0;15.83;0;0;0;0;0;0;
20200406;BR51BW0;20201125;Put;51;BRZ0;16.59;0;0;0;0;0;0;
20200406;BR52BW0;20201125;Put;52;BRZ0;17.36;0;0;0;0;0;0;
20200406;BR53BW0;20201125;Put;53;BRZ0;18.15;0;0;0;0;0;0;
20200406;BR54BW0;20201125;Put;54;BRZ0;18.95;0;0;0;0;0;0;
20200406;BR55BW0;20201125;Put;55;BRZ0;19.76;0;0;0;0;0;0;
20200406;BR56BW0;20201125;Put;56;BRZ0;20.59;0;0;0;0;0;0;
20200406;BR57BW0;20201125;Put;57;BRZ0;21.42;0;0;0;0;0;0;
20200406;BR58BW0;20201125;Put;58;BRZ0;22.26;0;0;0;0;0;0;
20200406;BR59BW0;20201125;Put;59;BRZ0;23.12;0;0;0;0;0;0;
20200406;BR60BW0;20201125;Put;60;BRZ0;23.98;0;0;0;0;0;0;
20200406;BR61BW0;20201125;Put;61;BRZ0;24.85;0;0;0;0;0;0;
20200406;BR62BW0;20201125;Put;62;BRZ0;25.73;0;0;0;0;0;0;
20200406;BR63BW0;20201125;Put;63;BRZ0;26.61;0;0;0;0;0;0;
20200406;BR64BW0;20201125;Put;64;BRZ0;27.5;0;0;0;0;0;0;
20200406;BR65BW0;20201125;Put;65;BRZ0;28.4;0;0;0;0;0;0;
20200406;BR70BW0;20201125;Put;70;BRZ0;32.98;0;0;0;0;0;0;
20200406;BR87BW0;20201125;Put;87;BRZ0;49.22;0;0;0;0;0;0;
20200406;BR88BW0;20201125;Put;88;BRZ0;50.2;0;0;0;0;0;0;
20200406;BR89BW0;20201125;Put;89;BRZ0;51.17;0;0;0;0;0;0;
20200406;BR90BW0;20201125;Put;90;BRZ0;52.15;0;0;0;0;0;0;
20200406;BR91BW0;20201125;Put;91;BRZ0;53.13;0;0;0;0;0;0;
20200406;BR92BW0;20201125;Put;92;BRZ0;54.1;0;0;0;0;0;0;
20200406;BR93BW0;20201125;Put;93;BRZ0;55.08;0;0;0;0;0;0;
20200406;BR94BW0;20201125;Put;94;BRZ0;56.07;0;0;0;0;0;0;
20200406;BR95BW0;20201125;Put;95;BRZ0;57.05;0;0;0;0;0;0;
20200406;BR96BW0;20201125;Put;96;BRZ0;58.03;0;0;0;0;0;0;
20200406;BR97BW0;20201125;Put;97;BRZ0;59.01;0;0;0;0;0;0;
20200406;BR98BW0;20201125;Put;98;BRZ0;60;0;0;0;0;0;0;
20200406;BR99BW0;20201125;Put;99;BRZ0;60.98;0;0;0;0;0;0;
20200406;BR100BW0;20201125;Put;100;BRZ0;61.97;0;0;0;0;0;0;
20200406;BR101BW0;20201125;Put;101;BRZ0;62.96;0;0;0;0;0;0;
20200406;BR102BW0;20201125;Put;102;BRZ0;63.94;0;0;0;0;0;0;
20200406;BR103BW0;20201125;Put;103;BRZ0;64.93;0;0;0;0;0;0;
20200406;BR104BW0;20201125;Put;104;BRZ0;65.92;0;0;0;0;0;0;
20200406;BR105BW0;20201125;Put;105;BRZ0;66.91;0;0;0;0;0;0;
20200406;BR106BW0;20201125;Put;106;BRZ0;67.9;0;0;0;0;0;0;
20200406;BR107BW0;20201125;Put;107;BRZ0;68.89;0;0;0;0;0;0;
20200406;BR108BW0;20201125;Put;108;BRZ0;69.88;0;0;0;0;0;0;
20200406;BR109BW0;20201125;Put;109;BRZ0;70.87;0;0;0;0;0;0;
20200406;BR110BW0;20201125;Put;110;BRZ0;71.86;0;0;0;0;0;0;
20200406;RI25000BF1;20210617;Call;25000;RIM1;81050;0;0;0;0;0;0;
20200406;RI27500BF1;20210617;Call;27500;RIM1;78900;0;0;0;0;0;0;
20200406;RI30000BF1;20210617;Call;30000;RIM1;76760;0;0;0;0;0;0;
20200406;RI32500BF1;20210617;Call;32500;RIM1;74640;0;0;0;0;0;0;
20200406;RI35000BF1;20210617;Call;35000;RIM1;72540;0;0;0;0;0;0;
20200406;RI37500BF1;20210617;Call;37500;RIM1;70460;0;0;0;0;0;0;
20200406;RI40000BF1;20210617;Call;40000;RIM1;68410;0;0;0;0;0;0;
20200406;RI42500BF1;20210617;Call;42500;RIM1;66390;0;0;0;0;0;0;
20200406;RI45000BF1;20210617;Call;45000;RIM1;64400;0;0;0;0;0;0;
20200406;RI47500BF1;20210617;Call;47500;RIM1;62430;0;0;0;0;0;0;
20200406;RI50000BF1;20210617;Call;50000;RIM1;60500;0;0;0;0;0;0;
20200406;RI52500BF1;20210617;Call;52500;RIM1;58600;0;0;0;0;0;0;
20200406;RI55000BF1;20210617;Call;55000;RIM1;56730;0;0;0;0;0;0;
20200406;RI57500BF1;20210617;Call;57500;RIM1;54910;0;0;0;0;0;0;
20200406;RI60000BF1;20210617;Call;60000;RIM1;53110;0;0;0;0;0;0;
20200406;RI62500BF1;20210617;Call;62500;RIM1;51360;0;0;0;0;0;0;
20200406;RI65000BF1;20210617;Call;65000;RIM1;49640;0;0;0;0;0;0;
20200406;RI67500BF1;20210617;Call;67500;RIM1;47970;0;0;0;0;0;0;
20200406;RI70000BF1;20210617;Call;70000;RIM1;46330;0;0;0;0;0;0;
20200406;RI72500BF1;20210617;Call;72500;RIM1;44740;0;0;0;0;0;0;
20200406;RI75000BF1;20210617;Call;75000;RIM1;43180;0;0;0;0;0;0;
20200406;RI77500BF1;20210617;Call;77500;RIM1;41670;0;0;0;0;0;0;
20200406;RI80000BF1;20210617;Call;80000;RIM1;40200;0;0;0;0;0;0;
20200406;RI82500BF1;20210617;Call;82500;RIM1;38780;0;0;0;0;0;0;
20200406;RI85000BF1;20210617;Call;85000;RIM1;37400;0;0;0;0;0;0;
20200406;RI87500BF1;20210617;Call;87500;RIM1;36050;0;0;0;0;0;0;
20200406;RI90000BF1;20210617;Call;90000;RIM1;34760;0;0;0;0;0;0;
20200406;RI92500BF1;20210617;Call;92500;RIM1;33500;0;0;0;0;0;0;
20200406;RI95000BF1;20210617;Call;95000;RIM1;32290;0;0;0;0;0;0;
20200406;RI97500BF1;20210617;Call;97500;RIM1;31110;0;0;0;0;0;0;
20200406;RI100000BF1;20210617;Call;100000;RIM1;29980;0;0;0;0;0;0;
20200406;RI102500BF1;20210617;Call;102500;RIM1;28890;0;0;0;0;0;0;
20200406;RI105000BF1;20210617;Call;105000;RIM1;27840;0;0;0;0;0;0;
20200406;RI107500BF1;20210617;Call;107500;RIM1;26830;0;0;0;0;0;0;
20200406;RI110000BF1;20210617;Call;110000;RIM1;25850;0;0;0;0;0;0;
20200406;RI112500BF1;20210617;Call;112500;RIM1;24920;0;0;0;0;0;0;
20200406;RI115000BF1;20210617;Call;115000;RIM1;24020;0;0;0;0;0;0;
20200406;RI117500BF1;20210617;Call;117500;RIM1;23160;0;0;0;0;0;0;
20200406;RI120000BF1;20210617;Call;120000;RIM1;22330;0;0;0;0;0;0;
20200406;RI122500BF1;20210617;Call;122500;RIM1;21530;0;0;0;0;0;0;
20200406;RI125000BF1;20210617;Call;125000;RIM1;20770;0;0;0;0;0;0;
20200406;RI127500BF1;20210617;Call;127500;RIM1;20040;0;0;0;0;0;0;
20200406;RI130000BF1;20210617;Call;130000;RIM1;19340;0;0;0;0;0;0;
20200406;RI132500BF1;20210617;Call;132500;RIM1;18670;0;0;0;0;0;0;
20200406;RI135000BF1;20210617;Call;135000;RIM1;18030;0;0;0;0;0;0;
20200406;RI137500BF1;20210617;Call;137500;RIM1;17410;0;0;0;0;0;0;
20200406;RI140000BF1;20210617;Call;140000;RIM1;16830;0;0;0;0;0;0;
20200406;RI142500BF1;20210617;Call;142500;RIM1;16260;0;0;0;0;0;0;
20200406;RI145000BF1;20210617;Call;145000;RIM1;15730;0;0;0;0;0;0;
20200406;RI147500BF1;20210617;Call;147500;RIM1;15210;0;0;0;0;0;0;
20200406;RI150000BF1;20210617;Call;150000;RIM1;14720;0;0;0;0;0;0;
20200406;RI152500BF1;20210617;Call;152500;RIM1;14250;0;0;0;0;0;0;
20200406;RI155000BF1;20210617;Call;155000;RIM1;13800;0;0;0;0;0;0;
20200406;RI25000BR1;20210617;Put;25000;RIM1;3010;0;0;0;0;0;0;
20200406;RI27500BR1;20210617;Put;27500;RIM1;3360;0;0;0;0;0;0;
20200406;RI30000BR1;20210617;Put;30000;RIM1;3720;0;0;0;0;0;0;
20200406;RI32500BR1;20210617;Put;32500;RIM1;4100;0;0;0;0;0;0;
20200406;RI35000BR1;20210617;Put;35000;RIM1;4500;0;0;0;0;0;0;
20200406;RI37500BR1;20210617;Put;37500;RIM1;4920;0;0;0;0;0;0;
20200406;RI40000BR1;20210617;Put;40000;RIM1;5370;0;0;0;0;0;0;
20200406;RI42500BR1;20210617;Put;42500;RIM1;5850;0;0;0;0;0;0;
20200406;RI45000BR1;20210617;Put;45000;RIM1;6360;0;0;0;0;0;0;
20200406;RI47500BR1;20210617;Put;47500;RIM1;6890;0;0;0;0;0;0;
20200406;RI50000BR1;20210617;Put;50000;RIM1;7460;0;0;0;0;0;0;
20200406;RI52500BR1;20210617;Put;52500;RIM1;8060;0;0;0;0;0;0;
20200406;RI55000BR1;20210617;Put;55000;RIM1;8690;0;0;0;0;0;0;
20200406;RI57500BR1;20210617;Put;57500;RIM1;9370;0;0;0;0;0;0;
20200406;RI60000BR1;20210617;Put;60000;RIM1;10070;0;0;0;0;0;0;
20200406;RI62500BR1;20210617;Put;62500;RIM1;10820;0;0;0;0;0;0;
20200406;RI65000BR1;20210617;Put;65000;RIM1;11600;0;0;0;0;0;0;
20200406;RI67500BR1;20210617;Put;67500;RIM1;12430;0;0;0;0;0;0;
20200406;RI70000BR1;20210617;Put;70000;RIM1;13290;0;0;0;0;0;0;
20200406;RI72500BR1;20210617;Put;72500;RIM1;14200;0;0;0;0;0;0;
20200406;RI75000BR1;20210617;Put;75000;RIM1;15140;0;0;0;0;0;0;
20200406;RI77500BR1;20210617;Put;77500;RIM1;16130;0;0;0;0;0;0;
20200406;RI80000BR1;20210617;Put;80000;RIM1;17160;0;0;0;0;0;0;
20200406;RI82500BR1;20210617;Put;82500;RIM1;18240;0;0;0;0;0;0;
20200406;RI85000BR1;20210617;Put;85000;RIM1;19360;0;0;0;0;0;0;
20200406;RI87500BR1;20210617;Put;87500;RIM1;20510;0;0;0;0;0;0;
20200406;RI90000BR1;20210617;Put;90000;RIM1;21720;0;0;0;0;0;0;
20200406;RI92500BR1;20210617;Put;92500;RIM1;22960;0;0;0;0;0;0;
20200406;RI95000BR1;20210617;Put;95000;RIM1;24250;0;0;0;0;0;0;
20200406;RI97500BR1;20210617;Put;97500;RIM1;25570;0;0;0;0;0;0;
20200406;RI100000BR1;20210617;Put;100000;RIM1;26940;0;0;0;0;0;0;
20200406;RI102500BR1;20210617;Put;102500;RIM1;28350;0;0;0;0;0;0;
20200406;RI105000BR1;20210617;Put;105000;RIM1;29800;0;0;0;0;0;0;
20200406;RI107500BR1;20210617;Put;107500;RIM1;31290;0;0;0;0;0;0;
20200406;RI110000BR1;20210617;Put;110000;RIM1;32810;0;0;0;0;0;0;
20200406;RI112500BR1;20210617;Put;112500;RIM1;34380;0;0;0;0;0;0;
20200406;RI115000BR1;20210617;Put;115000;RIM1;35980;0;0;0;0;0;0;
20200406;RI117500BR1;20210617;Put;117500;RIM1;37620;0;0;0;0;0;0;
20200406;RI120000BR1;20210617;Put;120000;RIM1;39290;0;0;0;0;0;0;
20200406;RI122500BR1;20210617;Put;122500;RIM1;40990;0;0;0;0;0;0;
20200406;RI125000BR1;20210617;Put;125000;RIM1;42730;0;0;0;0;0;0;
20200406;RI127500BR1;20210617;Put;127500;RIM1;44500;0;0;0;0;0;0;
20200406;RI130000BR1;20210617;Put;130000;RIM1;46300;0;0;0;0;0;0;
20200406;RI132500BR1;20210617;Put;132500;RIM1;48130;0;0;0;0;0;0;
20200406;RI135000BR1;20210617;Put;135000;RIM1;49990;0;0;0;0;0;0;
20200406;RI137500BR1;20210617;Put;137500;RIM1;51870;0;0;0;0;0;0;
20200406;RI140000BR1;20210617;Put;140000;RIM1;53790;0;0;0;0;0;0;
20200406;RI142500BR1;20210617;Put;142500;RIM1;55720;0;0;0;0;0;0;
20200406;RI145000BR1;20210617;Put;145000;RIM1;57690;0;0;0;0;0;0;
20200406;RI147500BR1;20210617;Put;147500;RIM1;59670;0;0;0;0;0;0;
20200406;RI150000BR1;20210617;Put;150000;RIM1;61680;0;0;0;0;0;0;
20200406;RI152500BR1;20210617;Put;152500;RIM1;63710;0;0;0;0;0;0;
20200406;RI155000BR1;20210617;Put;155000;RIM1;65760;0;0;0;0;0;0;
20200406;Si99750BR1;20210617;Put;99750;SiM1;21475;0;0;0;0;0;0;
20200406;Si99500BR1;20210617;Put;99500;SiM1;21250;0;0;0;0;0;0;
20200406;Si99250BR1;20210617;Put;99250;SiM1;21026;0;0;0;0;0;0;
20200406;Si99000BR1;20210617;Put;99000;SiM1;20803;0;0;0;0;0;0;
20200406;Si98750BR1;20210617;Put;98750;SiM1;20580;0;0;0;0;0;0;
20200406;Si98500BR1;20210617;Put;98500;SiM1;20358;0;0;0;0;0;0;
20200406;Si98250BR1;20210617;Put;98250;SiM1;20136;0;0;0;0;0;0;
20200406;Si98000BR1;20210617;Put;98000;SiM1;19914;0;0;0;0;0;0;
20200406;Si97750BR1;20210617;Put;97750;SiM1;19693;0;0;0;0;0;0;
20200406;Si97500BR1;20210617;Put;97500;SiM1;19473;0;0;0;0;0;0;
20200406;Si97250BR1;20210617;Put;97250;SiM1;19253;0;0;0;0;0;0;
20200406;Si97000BR1;20210617;Put;97000;SiM1;19034;0;0;0;0;0;0;
20200406;Si96750BR1;20210617;Put;96750;SiM1;18815;0;0;0;0;0;0;
20200406;Si96500BR1;20210617;Put;96500;SiM1;18597;0;0;0;0;0;0;
20200406;Si96250BR1;20210617;Put;96250;SiM1;18379;0;0;0;0;0;0;
20200406;Si96000BR1;20210617;Put;96000;SiM1;18162;0;0;0;0;0;0;
20200406;Si95750BR1;20210617;Put;95750;SiM1;17945;0;0;0;0;0;0;
20200406;Si95500BR1;20210617;Put;95500;SiM1;17729;0;0;0;0;0;0;
20200406;Si95250BR1;20210617;Put;95250;SiM1;17514;0;0;0;0;0;0;
20200406;Si95000BR1;20210617;Put;95000;SiM1;17300;0;0;0;0;0;0;
20200406;Si94750BR1;20210617;Put;94750;SiM1;17086;0;0;0;0;0;0;
20200406;Si94500BR1;20210617;Put;94500;SiM1;16872;0;0;0;0;0;0;
20200406;Si94250BR1;20210617;Put;94250;SiM1;16660;0;0;0;0;0;0;
20200406;Si94000BR1;20210617;Put;94000;SiM1;16448;0;0;0;0;0;0;
20200406;Si93750BR1;20210617;Put;93750;SiM1;16237;0;0;0;0;0;0;
20200406;Si93500BR1;20210617;Put;93500;SiM1;16026;0;0;0;0;0;0;
20200406;Si93250BR1;20210617;Put;93250;SiM1;15817;0;0;0;0;0;0;
20200406;Si93000BR1;20210617;Put;93000;SiM1;15608;0;0;0;0;0;0;
20200406;Si92750BR1;20210617;Put;92750;SiM1;15400;0;0;0;0;0;0;
20200406;Si92500BR1;20210617;Put;92500;SiM1;15192;0;0;0;0;0;0;
20200406;Si92250BR1;20210617;Put;92250;SiM1;14986;0;0;0;0;0;0;
20200406;Si92000BR1;20210617;Put;92000;SiM1;14780;0;0;0;0;0;0;
20200406;Si91750BR1;20210617;Put;91750;SiM1;14575;0;0;0;0;0;0;
20200406;Si91500BR1;20210617;Put;91500;SiM1;14371;0;0;0;0;0;0;
20200406;Si91250BR1;20210617;Put;91250;SiM1;14168;0;0;0;0;0;0;
20200406;Si91000BR1;20210617;Put;91000;SiM1;13966;0;0;0;0;0;0;
20200406;Si90750BR1;20210617;Put;90750;SiM1;13765;0;0;0;0;0;0;
20200406;Si90500BR1;20210617;Put;90500;SiM1;13564;0;0;0;0;0;0;
20200406;Si90250BR1;20210617;Put;90250;SiM1;13365;0;0;0;0;0;0;
20200406;Si90000BR1;20210617;Put;90000;SiM1;13167;0;0;0;0;0;0;
20200406;Si89750BR1;20210617;Put;89750;SiM1;12969;0;0;0;0;0;0;
20200406;Si89500BR1;20210617;Put;89500;SiM1;12773;0;0;0;0;0;0;
20200406;Si89250BR1;20210617;Put;89250;SiM1;12577;0;0;0;0;0;0;
20200406;Si89000BR1;20210617;Put;89000;SiM1;12383;0;0;0;0;0;0;
20200406;Si88750BR1;20210617;Put;88750;SiM1;12190;0;0;0;0;0;0;
20200406;Si88500BR1;20210617;Put;88500;SiM1;11998;0;0;0;0;0;0;
20200406;Si88250BR1;20210617;Put;88250;SiM1;11807;0;0;0;0;0;0;
20200406;Si88000BR1;20210617;Put;88000;SiM1;11617;0;0;0;0;0;0;
20200406;Si87750BR1;20210617;Put;87750;SiM1;11428;0;0;0;0;0;0;
20200406;Si87500BR1;20210617;Put;87500;SiM1;11241;0;0;0;0;0;0;
20200406;Si87250BR1;20210617;Put;87250;SiM1;11055;0;0;0;0;0;0;
20200406;Si87000BR1;20210617;Put;87000;SiM1;10870;0;0;0;0;0;0;
20200406;Si86750BR1;20210617;Put;86750;SiM1;10686;0;0;0;0;0;0;
20200406;Si86500BR1;20210617;Put;86500;SiM1;10503;0;0;0;0;0;0;
20200406;Si86250BR1;20210617;Put;86250;SiM1;10322;0;0;0;0;0;0;
20200406;Si86000BR1;20210617;Put;86000;SiM1;10142;0;0;0;0;0;0;
20200406;Si85750BR1;20210617;Put;85750;SiM1;9964;0;0;0;0;0;0;
20200406;Si85500BR1;20210617;Put;85500;SiM1;9787;0;0;0;0;0;0;
20200406;Si85250BR1;20210617;Put;85250;SiM1;9611;0;0;0;0;0;0;
20200406;Si85000BR1;20210617;Put;85000;SiM1;9437;0;0;0;0;0;0;
20200406;Si84750BR1;20210617;Put;84750;SiM1;9264;0;0;0;0;0;0;
20200406;Si84500BR1;20210617;Put;84500;SiM1;9092;0;0;0;0;0;0;
20200406;Si84250BR1;20210617;Put;84250;SiM1;8922;0;0;0;0;0;0;
20200406;Si84000BR1;20210617;Put;84000;SiM1;8754;0;0;0;0;0;0;
20200406;Si83750BR1;20210617;Put;83750;SiM1;8587;0;0;0;0;0;0;
20200406;Si83500BR1;20210617;Put;83500;SiM1;8421;0;0;0;0;0;0;
20200406;Si83250BR1;20210617;Put;83250;SiM1;8257;0;0;0;0;0;0;
20200406;Si83000BR1;20210617;Put;83000;SiM1;8095;0;0;0;0;0;0;
20200406;Si82750BR1;20210617;Put;82750;SiM1;7935;0;0;0;0;0;0;
20200406;Si82500BR1;20210617;Put;82500;SiM1;7776;0;0;0;0;0;0;
20200406;Si82250BR1;20210617;Put;82250;SiM1;7618;0;0;0;0;0;0;
20200406;Si82000BR1;20210617;Put;82000;SiM1;7463;0;0;0;0;0;0;
20200406;Si81750BR1;20210617;Put;81750;SiM1;7309;0;0;0;0;0;0;
20200406;Si81500BR1;20210617;Put;81500;SiM1;7156;0;0;0;0;0;0;
20200406;Si81250BR1;20210617;Put;81250;SiM1;7006;0;0;0;0;0;0;
20200406;Si81000BR1;20210617;Put;81000;SiM1;6857;0;0;0;0;0;0;
20200406;Si80750BR1;20210617;Put;80750;SiM1;6710;0;0;0;0;0;0;
20200406;Si80500BR1;20210617;Put;80500;SiM1;6565;0;0;0;0;0;0;
20200406;Si80250BR1;20210617;Put;80250;SiM1;6422;0;0;0;0;0;0;
20200406;Si80000BR1;20210617;Put;80000;SiM1;6280;0;0;0;0;0;0;
20200406;Si79750BR1;20210617;Put;79750;SiM1;6140;0;0;0;0;0;0;
20200406;Si79500BR1;20210617;Put;79500;SiM1;6003;0;0;0;0;0;0;
20200406;Si79250BR1;20210617;Put;79250;SiM1;5867;0;0;0;0;0;0;
20200406;Si79000BR1;20210617;Put;79000;SiM1;5733;0;0;0;0;0;0;
20200406;Si78750BR1;20210617;Put;78750;SiM1;5600;0;0;0;0;0;0;
20200406;Si78500BR1;20210617;Put;78500;SiM1;5470;0;0;0;0;0;0;
20200406;Si78250BR1;20210617;Put;78250;SiM1;5342;0;0;0;0;0;0;
20200406;Si78000BR1;20210617;Put;78000;SiM1;5216;0;0;0;0;0;0;
20200406;Si77750BR1;20210617;Put;77750;SiM1;5091;0;0;0;0;0;0;
20200406;Si77500BR1;20210617;Put;77500;SiM1;4969;0;0;0;0;0;0;
20200406;Si77250BR1;20210617;Put;77250;SiM1;4848;0;0;0;0;0;0;
20200406;Si77000BR1;20210617;Put;77000;SiM1;4730;0;0;0;0;0;0;
20200406;Si76750BR1;20210617;Put;76750;SiM1;4613;0;0;0;0;0;0;
20200406;Si76500BR1;20210617;Put;76500;SiM1;4498;0;0;0;0;0;0;
20200406;Si76250BR1;20210617;Put;76250;SiM1;4386;0;0;0;0;0;0;
20200406;Si76000BR1;20210617;Put;76000;SiM1;4275;0;0;0;0;0;0;
20200406;Si75750BR1;20210617;Put;75750;SiM1;4167;0;0;0;0;0;0;
20200406;Si75500BR1;20210617;Put;75500;SiM1;4060;0;0;0;0;0;0;
20200406;Si75250BR1;20210617;Put;75250;SiM1;3955;0;0;0;0;0;0;
20200406;Si75000BR1;20210617;Put;75000;SiM1;3853;0;0;0;0;0;0;
20200406;Si74750BR1;20210617;Put;74750;SiM1;3752;0;0;0;0;0;0;
20200406;Si74500BR1;20210617;Put;74500;SiM1;3654;0;0;0;0;0;0;
20200406;Si74250BR1;20210617;Put;74250;SiM1;3557;0;0;0;0;0;0;
20200406;Si74000BR1;20210617;Put;74000;SiM1;3462;0;0;0;0;0;0;
20200406;Si73750BR1;20210617;Put;73750;SiM1;3369;0;0;0;0;0;0;
20200406;Si73500BR1;20210617;Put;73500;SiM1;3278;0;0;0;0;0;0;
20200406;Si73250BR1;20210617;Put;73250;SiM1;3190;0;0;0;0;0;0;
20200406;Si73000BR1;20210617;Put;73000;SiM1;3103;0;0;0;0;0;0;
