dt;seccode;Expiry;Type;Strike;Base;THEORPRICE;Hi;Low;NUMCONTRACTS;NUMTRADES;VOLTODAY;VALTODAY
20200401;SR17500BX0;20201216;Put;17500;SRZ0;3727;0;0;0;0;0;0;
20200401;SR17750BX0;20201216;Put;17750;SRZ0;3857;0;0;0;0;0;0;
20200401;SR18000BX0;20201216;Put;18000;SRZ0;3991;0;0;0;0;0;0;
20200401;SR18250BX0;20201216;Put;18250;SRZ0;4128;0;0;0;0;0;0;
20200401;SR18500BX0;20201216;Put;18500;SRZ0;4268;0;0;0;0;0;0;
20200401;SR18750BX0;20201216;Put;18750;SRZ0;4411;0;0;0;0;0;0;
20200401;SR19000BX0;20201216;Put;19000;SRZ0;4556;0;0;0;0;0;0;
20200401;SR19250BX0;20201216;Put;19250;SRZ0;4705;0;0;0;0;0;0;
20200401;SR19500BX0;20201216;Put;19500;SRZ0;4856;0;0;0;0;0;0;
20200401;SR19750BX0;20201216;Put;19750;SRZ0;5011;0;0;0;0;0;0;
20200401;SR20000BX0;20201216;Put;20000;SRZ0;5168;0;0;0;0;0;0;
20200401;SR20250BX0;20201216;Put;20250;SRZ0;5328;0;0;0;0;0;0;
20200401;SR20500BX0;20201216;Put;20500;SRZ0;5491;0;0;0;0;0;0;
20200401;SR20750BX0;20201216;Put;20750;SRZ0;5656;0;0;0;0;0;0;
20200401;SR21000BX0;20201216;Put;21000;SRZ0;5824;0;0;0;0;0;0;
20200401;SR21250BX0;20201216;Put;21250;SRZ0;5995;0;0;0;0;0;0;
20200401;SR21500BX0;20201216;Put;21500;SRZ0;6168;0;0;0;0;0;0;
20200401;SR21750BX0;20201216;Put;21750;SRZ0;6344;0;0;0;0;0;0;
20200401;SR22000BX0;20201216;Put;22000;SRZ0;6522;0;0;0;0;0;0;
20200401;SR22250BX0;20201216;Put;22250;SRZ0;6703;0;0;0;0;0;0;
20200401;SR22500BX0;20201216;Put;22500;SRZ0;6885;0;0;0;0;0;0;
20200401;SR22750BX0;20201216;Put;22750;SRZ0;7070;0;0;0;0;0;0;
20200401;SR23000BX0;20201216;Put;23000;SRZ0;7258;0;0;0;0;0;0;
20200401;SR23250BX0;20201216;Put;23250;SRZ0;7447;0;0;0;0;0;0;
20200401;SR23500BX0;20201216;Put;23500;SRZ0;7639;0;0;0;0;0;0;
20200401;SR23750BX0;20201216;Put;23750;SRZ0;7832;0;0;0;0;0;0;
20200401;SR24000BX0;20201216;Put;24000;SRZ0;8028;0;0;0;0;0;0;
20200401;SR24250BX0;20201216;Put;24250;SRZ0;8225;0;0;0;0;0;0;
20200401;SR24500BX0;20201216;Put;24500;SRZ0;8425;0;0;0;0;0;0;
20200401;SR24750BX0;20201216;Put;24750;SRZ0;8626;0;0;0;0;0;0;
20200401;SR25000BX0;20201216;Put;25000;SRZ0;8829;0;0;0;0;0;0;
20200401;SR31000BX0;20201216;Put;31000;SRZ0;14096;0;0;0;0;0;0;
20200401;SR31250BX0;20201216;Put;31250;SRZ0;14327;0;0;0;0;0;0;
20200401;SR31500BX0;20201216;Put;31500;SRZ0;14559;0;0;0;0;0;0;
20200401;SR31750BX0;20201216;Put;31750;SRZ0;14792;0;0;0;0;0;0;
20200401;SR32000BX0;20201216;Put;32000;SRZ0;15026;0;0;0;0;0;0;
20200401;SR32250BX0;20201216;Put;32250;SRZ0;15260;0;0;0;0;0;0;
20200401;SR32500BX0;20201216;Put;32500;SRZ0;15494;0;0;0;0;0;0;
20200401;SR32750BX0;20201216;Put;32750;SRZ0;15729;0;0;0;0;0;0;
20200401;SR33000BX0;20201216;Put;33000;SRZ0;15965;0;0;0;0;0;0;
20200401;SR33250BX0;20201216;Put;33250;SRZ0;16201;0;0;0;0;0;0;
20200401;SR33500BX0;20201216;Put;33500;SRZ0;16438;0;0;0;0;0;0;
20200401;SR33750BX0;20201216;Put;33750;SRZ0;16675;0;0;0;0;0;0;
20200401;SR34000BX0;20201216;Put;34000;SRZ0;16912;0;0;0;0;0;0;
20200401;SR34250BX0;20201216;Put;34250;SRZ0;17150;0;0;0;0;0;0;
20200401;SR34500BX0;20201216;Put;34500;SRZ0;17389;0;0;0;0;0;0;
20200401;SR34750BX0;20201216;Put;34750;SRZ0;17627;0;0;0;0;0;0;
20200401;SR35000BX0;20201216;Put;35000;SRZ0;17867;0;0;0;0;0;0;
20200401;SR35250BX0;20201216;Put;35250;SRZ0;18106;0;0;0;0;0;0;
20200401;SR35500BX0;20201216;Put;35500;SRZ0;18346;0;0;0;0;0;0;
20200401;SR35750BX0;20201216;Put;35750;SRZ0;18586;0;0;0;0;0;0;
20200401;SR36000BX0;20201216;Put;36000;SRZ0;18827;0;0;0;0;0;0;
20200401;SR36250BX0;20201216;Put;36250;SRZ0;19068;0;0;0;0;0;0;
20200401;SR36500BX0;20201216;Put;36500;SRZ0;19309;0;0;0;0;0;0;
20200401;SR36750BX0;20201216;Put;36750;SRZ0;19550;0;0;0;0;0;0;
20200401;SR37000BX0;20201216;Put;37000;SRZ0;19792;0;0;0;0;0;0;
20200401;SR37250BX0;20201216;Put;37250;SRZ0;20034;0;0;0;0;0;0;
20200401;SR37500BX0;20201216;Put;37500;SRZ0;20276;0;0;0;0;0;0;
20200401;SR37750BX0;20201216;Put;37750;SRZ0;20519;0;0;0;0;0;0;
20200401;SR38000BX0;20201216;Put;38000;SRZ0;20762;0;0;0;0;0;0;
20200401;BR5BF0;20200625;Call;5;BRN0;25.78;0;0;0;0;0;0;
20200401;BR6BF0;20200625;Call;6;BRN0;24.79;0;0;0;0;0;0;
20200401;BR7BF0;20200625;Call;7;BRN0;23.8;0;0;0;0;0;0;
20200401;BR8BF0;20200625;Call;8;BRN0;22.82;0;0;0;0;0;0;
20200401;BR9BF0;20200625;Call;9;BRN0;21.85;0;0;0;0;0;0;
20200401;BR10BF0;20200625;Call;10;BRN0;20.88;0;0;0;0;0;0;
20200401;BR11BF0;20200625;Call;11;BRN0;19.93;0;0;0;0;0;0;
20200401;BR12BF0;20200625;Call;12;BRN0;18.98;0;0;0;0;0;0;
20200401;BR13BF0;20200625;Call;13;BRN0;18.04;0;0;0;0;0;0;
20200401;BR14BF0;20200625;Call;14;BRN0;17.12;0;0;0;0;0;0;
20200401;BR15BF0;20200625;Call;15;BRN0;16.21;0;0;0;0;0;0;
20200401;BR16BF0;20200625;Call;16;BRN0;15.31;0;0;0;0;0;0;
20200401;BR17BF0;20200625;Call;17;BRN0;14.43;0;0;0;0;0;0;
20200401;BR18BF0;20200625;Call;18;BRN0;13.58;0;0;0;0;0;0;
20200401;BR19BF0;20200625;Call;19;BRN0;12.74;0;0;0;0;0;0;
20200401;BR20BF0;20200625;Call;20;BRN0;11.93;0;0;0;0;0;0;
20200401;BR21BF0;20200625;Call;21;BRN0;11.14;0;0;0;0;0;0;
20200401;BR22BF0;20200625;Call;22;BRN0;10.38;0;0;0;0;0;0;
20200401;BR23BF0;20200625;Call;23;BRN0;9.65;0;0;0;0;0;0;
20200401;BR24BF0;20200625;Call;24;BRN0;8.95;0;0;0;0;0;0;
20200401;BR25BF0;20200625;Call;25;BRN0;8.29;0;0;0;0;0;0;
20200401;BR26BF0;20200625;Call;26;BRN0;7.65;0;0;0;0;0;0;
20200401;BR27BF0;20200625;Call;27;BRN0;7.05;0;0;0;0;0;0;
20200401;BR28BF0;20200625;Call;28;BRN0;6.48;0;0;0;0;0;0;
20200401;BR29BF0;20200625;Call;29;BRN0;5.94;0;0;0;0;0;0;
20200401;BR30BF0;20200625;Call;30;BRN0;5.43;0;0;0;0;0;0;
20200401;BR31BF0;20200625;Call;31;BRN0;4.95;0;0;0;0;0;0;
20200401;BR32BF0;20200625;Call;32;BRN0;4.5;0;0;0;0;0;0;
20200401;BR33BF0;20200625;Call;33;BRN0;4.08;4.44;4.44;8;1;1;25990.04;
20200401;BR34BF0;20200625;Call;34;BRN0;3.69;0;0;0;0;0;0;
20200401;BR35BF0;20200625;Call;35;BRN0;3.32;0;0;2;0;0;0;
20200401;BR36BF0;20200625;Call;36;BRN0;2.98;0;0;0;0;0;0;
20200401;BR37BF0;20200625;Call;37;BRN0;2.66;0;0;0;0;0;0;
20200401;BR38BF0;20200625;Call;38;BRN0;2.38;0;0;0;0;0;0;
20200401;BR39BF0;20200625;Call;39;BRN0;2.12;0;0;0;0;0;0;
20200401;BR40BF0;20200625;Call;40;BRN0;1.9;2.2;2.2;8;1;3;94509.24;
20200401;BR41BF0;20200625;Call;41;BRN0;1.69;0;0;6;0;0;0;
20200401;BR42BF0;20200625;Call;42;BRN0;1.51;0;0;0;0;0;0;
20200401;BR43BF0;20200625;Call;43;BRN0;1.36;0;0;0;0;0;0;
20200401;BR44BF0;20200625;Call;44;BRN0;1.22;0;0;0;0;0;0;
20200401;BR45BF0;20200625;Call;45;BRN0;1.09;0;0;0;0;0;0;
20200401;BR46BF0;20200625;Call;46;BRN0;0.99;0;0;0;0;0;0;
20200401;BR47BF0;20200625;Call;47;BRN0;0.89;0;0;0;0;0;0;
20200401;BR48BF0;20200625;Call;48;BRN0;0.81;0;0;0;0;0;0;
20200401;BR49BF0;20200625;Call;49;BRN0;0.73;0;0;0;0;0;0;
20200401;BR50BF0;20200625;Call;50;BRN0;0.66;0;0;128;0;0;0;
20200401;BR51BF0;20200625;Call;51;BRN0;0.61;0;0;0;0;0;0;
20200401;BR52BF0;20200625;Call;52;BRN0;0.55;0;0;0;0;0;0;
20200401;BR53BF0;20200625;Call;53;BRN0;0.51;0;0;0;0;0;0;
20200401;BR54BF0;20200625;Call;54;BRN0;0.47;0;0;0;0;0;0;
20200401;BR55BF0;20200625;Call;55;BRN0;0.43;0;0;0;0;0;0;
20200401;BR56BF0;20200625;Call;56;BRN0;0.39;0;0;0;0;0;0;
20200401;BR57BF0;20200625;Call;57;BRN0;0.36;0;0;0;0;0;0;
20200401;BR58BF0;20200625;Call;58;BRN0;0.34;0;0;0;0;0;0;
20200401;BR59BF0;20200625;Call;59;BRN0;0.31;0;0;0;0;0;0;
20200401;BR60BF0;20200625;Call;60;BRN0;0.29;0;0;0;0;0;0;
20200401;BR61BF0;20200625;Call;61;BRN0;0.27;0;0;0;0;0;0;
20200401;BR69BF0;20200625;Call;69;BRN0;0.16;0;0;40;0;0;0;
20200401;BR5BR0;20200625;Put;5;BRN0;0.01;0;0;0;0;0;0;
20200401;BR6BR0;20200625;Put;6;BRN0;0.02;0;0;0;0;0;0;
20200401;BR7BR0;20200625;Put;7;BRN0;0.03;0;0;0;0;0;0;
20200401;BR8BR0;20200625;Put;8;BRN0;0.05;0;0;0;0;0;0;
20200401;BR9BR0;20200625;Put;9;BRN0;0.08;0;0;0;0;0;0;
20200401;BR10BR0;20200625;Put;10;BRN0;0.11;0;0;0;0;0;0;
20200401;BR11BR0;20200625;Put;11;BRN0;0.16;0;0;0;0;0;0;
20200401;BR12BR0;20200625;Put;12;BRN0;0.21;0;0;0;0;0;0;
20200401;BR13BR0;20200625;Put;13;BRN0;0.27;0;0;0;0;0;0;
20200401;BR14BR0;20200625;Put;14;BRN0;0.35;0;0;0;0;0;0;
20200401;BR15BR0;20200625;Put;15;BRN0;0.44;0;0;0;0;0;0;
20200401;BR16BR0;20200625;Put;16;BRN0;0.54;0;0;0;0;0;0;
20200401;BR17BR0;20200625;Put;17;BRN0;0.66;0;0;0;0;0;0;
20200401;BR18BR0;20200625;Put;18;BRN0;0.81;0;0;0;0;0;0;
20200401;BR19BR0;20200625;Put;19;BRN0;0.97;0;0;0;0;0;0;
20200401;BR20BR0;20200625;Put;20;BRN0;1.16;0;0;0;0;0;0;
20200401;BR21BR0;20200625;Put;21;BRN0;1.37;0;0;40;0;0;0;
20200401;BR22BR0;20200625;Put;22;BRN0;1.61;0;0;0;0;0;0;
20200401;BR23BR0;20200625;Put;23;BRN0;1.88;0;0;0;0;0;0;
20200401;BR24BR0;20200625;Put;24;BRN0;2.18;0;0;0;0;0;0;
20200401;BR25BR0;20200625;Put;25;BRN0;2.52;0;0;0;0;0;0;
20200401;BR26BR0;20200625;Put;26;BRN0;2.88;0;0;0;0;0;0;
20200401;BR27BR0;20200625;Put;27;BRN0;3.28;0;0;0;0;0;0;
20200401;BR28BR0;20200625;Put;28;BRN0;3.71;0;0;0;0;0;0;
20200401;BR29BR0;20200625;Put;29;BRN0;4.17;0;0;10;0;0;0;
20200401;BR30BR0;20200625;Put;30;BRN0;4.66;0;0;2;0;0;0;
20200401;BR31BR0;20200625;Put;31;BRN0;5.18;0;0;0;0;0;0;
20200401;BR32BR0;20200625;Put;32;BRN0;5.73;0;0;0;0;0;0;
20200401;BR33BR0;20200625;Put;33;BRN0;6.31;0;0;0;0;0;0;
20200401;BR34BR0;20200625;Put;34;BRN0;6.92;0;0;20;0;0;0;
20200401;BR35BR0;20200625;Put;35;BRN0;7.55;0;0;0;0;0;0;
20200401;BR36BR0;20200625;Put;36;BRN0;8.21;0;0;160;0;0;0;
20200401;BR37BR0;20200625;Put;37;BRN0;8.89;0;0;0;0;0;0;
20200401;BR38BR0;20200625;Put;38;BRN0;9.61;0;0;0;0;0;0;
20200401;BR39BR0;20200625;Put;39;BRN0;10.35;0;0;0;0;0;0;
20200401;BR40BR0;20200625;Put;40;BRN0;11.13;0;0;0;0;0;0;
20200401;BR41BR0;20200625;Put;41;BRN0;11.92;0;0;0;0;0;0;
20200401;BR42BR0;20200625;Put;42;BRN0;12.74;0;0;0;0;0;0;
20200401;BR43BR0;20200625;Put;43;BRN0;13.59;0;0;0;0;0;0;
20200401;BR44BR0;20200625;Put;44;BRN0;14.45;0;0;0;0;0;0;
20200401;BR45BR0;20200625;Put;45;BRN0;15.32;0;0;0;0;0;0;
20200401;BR46BR0;20200625;Put;46;BRN0;16.22;0;0;0;0;0;0;
20200401;BR47BR0;20200625;Put;47;BRN0;17.12;0;0;0;0;0;0;
20200401;BR48BR0;20200625;Put;48;BRN0;18.04;0;0;0;0;0;0;
20200401;BR49BR0;20200625;Put;49;BRN0;18.96;0;0;0;0;0;0;
20200401;BR50BR0;20200625;Put;50;BRN0;19.89;0;0;0;0;0;0;
20200401;BR51BR0;20200625;Put;51;BRN0;20.84;0;0;0;0;0;0;
20200401;BR52BR0;20200625;Put;52;BRN0;21.78;0;0;0;0;0;0;
20200401;BR53BR0;20200625;Put;53;BRN0;22.74;0;0;0;0;0;0;
20200401;BR54BR0;20200625;Put;54;BRN0;23.7;0;0;0;0;0;0;
20200401;BR55BR0;20200625;Put;55;BRN0;24.66;0;0;0;0;0;0;
20200401;BR56BR0;20200625;Put;56;BRN0;25.62;0;0;0;0;0;0;
20200401;BR57BR0;20200625;Put;57;BRN0;26.59;0;0;0;0;0;0;
20200401;BR58BR0;20200625;Put;58;BRN0;27.57;0;0;0;0;0;0;
20200401;BR59BR0;20200625;Put;59;BRN0;28.54;0;0;0;0;0;0;
20200401;BR60BR0;20200625;Put;60;BRN0;29.52;0;0;0;0;0;0;
20200401;BR61BR0;20200625;Put;61;BRN0;30.5;0;0;0;0;0;0;
20200401;BR69BR0;20200625;Put;69;BRN0;38.39;0;0;0;0;0;0;
20200401;BR8BK0;20201125;Call;8;BRZ0;30.09;0;0;0;0;0;0;
20200401;BR9BK0;20201125;Call;9;BRZ0;29.13;0;0;0;0;0;0;
20200401;BR10BK0;20201125;Call;10;BRZ0;28.18;0;0;0;0;0;0;
20200401;BR11BK0;20201125;Call;11;BRZ0;27.24;0;0;0;0;0;0;
20200401;BR12BK0;20201125;Call;12;BRZ0;26.3;0;0;0;0;0;0;
20200401;BR13BK0;20201125;Call;13;BRZ0;25.38;0;0;0;0;0;0;
20200401;BR14BK0;20201125;Call;14;BRZ0;24.46;0;0;0;0;0;0;
20200401;BR15BK0;20201125;Call;15;BRZ0;23.55;0;0;0;0;0;0;
20200401;BR16BK0;20201125;Call;16;BRZ0;22.65;0;0;0;0;0;0;
20200401;BR17BK0;20201125;Call;17;BRZ0;21.77;0;0;0;0;0;0;
20200401;BR18BK0;20201125;Call;18;BRZ0;20.9;0;0;0;0;0;0;
20200401;BR19BK0;20201125;Call;19;BRZ0;20.04;0;0;0;0;0;0;
20200401;BR20BK0;20201125;Call;20;BRZ0;19.19;0;0;0;0;0;0;
20200401;BR21BK0;20201125;Call;21;BRZ0;18.36;0;0;0;0;0;0;
20200401;BR22BK0;20201125;Call;22;BRZ0;17.55;0;0;0;0;0;0;
20200401;BR23BK0;20201125;Call;23;BRZ0;16.76;0;0;0;0;0;0;
20200401;BR24BK0;20201125;Call;24;BRZ0;15.98;0;0;0;0;0;0;
20200401;BR25BK0;20201125;Call;25;BRZ0;15.22;0;0;0;0;0;0;
20200401;BR26BK0;20201125;Call;26;BRZ0;14.49;0;0;0;0;0;0;
20200401;BR27BK0;20201125;Call;27;BRZ0;13.77;0;0;0;0;0;0;
20200401;BR28BK0;20201125;Call;28;BRZ0;13.08;0;0;0;0;0;0;
20200401;BR29BK0;20201125;Call;29;BRZ0;12.41;0;0;0;0;0;0;
20200401;BR30BK0;20201125;Call;30;BRZ0;11.76;0;0;0;0;0;0;
20200401;BR31BK0;20201125;Call;31;BRZ0;11.13;0;0;0;0;0;0;
20200401;BR32BK0;20201125;Call;32;BRZ0;10.53;0;0;0;0;0;0;
20200401;BR33BK0;20201125;Call;33;BRZ0;9.96;0;0;0;0;0;0;
20200401;BR34BK0;20201125;Call;34;BRZ0;9.41;0;0;0;0;0;0;
20200401;BR35BK0;20201125;Call;35;BRZ0;8.88;0;0;0;0;0;0;
20200401;BR36BK0;20201125;Call;36;BRZ0;8.37;0;0;0;0;0;0;
20200401;BR37BK0;20201125;Call;37;BRZ0;7.89;0;0;0;0;0;0;
20200401;BR38BK0;20201125;Call;38;BRZ0;7.44;0;0;2;0;0;0;
20200401;BR39BK0;20201125;Call;39;BRZ0;7;0;0;0;0;0;0;
20200401;BR40BK0;20201125;Call;40;BRZ0;6.59;0;0;0;0;0;0;
20200401;BR41BK0;20201125;Call;41;BRZ0;6.2;0;0;0;0;0;0;
20200401;BR42BK0;20201125;Call;42;BRZ0;5.84;0;0;0;0;0;0;
20200401;BR43BK0;20201125;Call;43;BRZ0;5.49;0;0;0;0;0;0;
20200401;BR44BK0;20201125;Call;44;BRZ0;5.16;0;0;0;0;0;0;
20200401;BR45BK0;20201125;Call;45;BRZ0;4.86;0;0;0;0;0;0;
20200401;BR46BK0;20201125;Call;46;BRZ0;4.57;0;0;0;0;0;0;
20200401;BR47BK0;20201125;Call;47;BRZ0;4.3;0;0;4;0;0;0;
20200401;BR48BK0;20201125;Call;48;BRZ0;4.04;0;0;0;0;0;0;
20200401;BR49BK0;20201125;Call;49;BRZ0;3.8;0;0;2;0;0;0;
20200401;BR50BK0;20201125;Call;50;BRZ0;3.58;0;0;14;0;0;0;
20200401;BR51BK0;20201125;Call;51;BRZ0;3.37;0;0;0;0;0;0;
20200401;BR52BK0;20201125;Call;52;BRZ0;3.17;0;0;50;0;0;0;
20200401;BR53BK0;20201125;Call;53;BRZ0;2.99;0;0;0;0;0;0;
20200401;BR54BK0;20201125;Call;54;BRZ0;2.82;0;0;0;0;0;0;
20200401;BR55BK0;20201125;Call;55;BRZ0;2.66;0;0;0;0;0;0;
20200401;BR56BK0;20201125;Call;56;BRZ0;2.51;0;0;14;0;0;0;
20200401;BR57BK0;20201125;Call;57;BRZ0;2.37;0;0;0;0;0;0;
20200401;BR58BK0;20201125;Call;58;BRZ0;2.24;0;0;50;0;0;0;
20200401;BR59BK0;20201125;Call;59;BRZ0;2.12;0;0;0;0;0;0;
20200401;BR60BK0;20201125;Call;60;BRZ0;2;0;0;0;0;0;0;
20200401;BR61BK0;20201125;Call;61;BRZ0;1.9;0;0;0;0;0;0;
20200401;BR62BK0;20201125;Call;62;BRZ0;1.8;0;0;0;0;0;0;
20200401;BR63BK0;20201125;Call;63;BRZ0;1.7;0;0;0;0;0;0;
20200401;BR64BK0;20201125;Call;64;BRZ0;1.62;0;0;0;0;0;0;
20200401;BR65BK0;20201125;Call;65;BRZ0;1.53;0;0;0;0;0;0;
20200401;BR70BK0;20201125;Call;70;BRZ0;1.2;0;0;8;0;0;0;
20200401;BR87BK0;20201125;Call;87;BRZ0;0.58;0;0;2;0;0;0;
20200401;BR88BK0;20201125;Call;88;BRZ0;0.56;0;0;0;0;0;0;
20200401;BR89BK0;20201125;Call;89;BRZ0;0.54;0;0;0;0;0;0;
20200401;BR90BK0;20201125;Call;90;BRZ0;0.52;0;0;2;0;0;0;
20200401;BR91BK0;20201125;Call;91;BRZ0;0.5;0;0;0;0;0;0;
20200401;BR92BK0;20201125;Call;92;BRZ0;0.49;0;0;0;0;0;0;
20200401;BR93BK0;20201125;Call;93;BRZ0;0.47;0;0;0;0;0;0;
20200401;BR94BK0;20201125;Call;94;BRZ0;0.45;0;0;0;0;0;0;
20200401;BR95BK0;20201125;Call;95;BRZ0;0.44;0;0;0;0;0;0;
20200401;BR96BK0;20201125;Call;96;BRZ0;0.42;0;0;0;0;0;0;
20200401;BR97BK0;20201125;Call;97;BRZ0;0.41;0;0;0;0;0;0;
20200401;BR98BK0;20201125;Call;98;BRZ0;0.4;0;0;0;0;0;0;
20200401;BR99BK0;20201125;Call;99;BRZ0;0.38;0;0;0;0;0;0;
20200401;BR100BK0;20201125;Call;100;BRZ0;0.37;0;0;0;0;0;0;
20200401;BR101BK0;20201125;Call;101;BRZ0;0.36;0;0;0;0;0;0;
20200401;BR102BK0;20201125;Call;102;BRZ0;0.35;0;0;0;0;0;0;
20200401;BR103BK0;20201125;Call;103;BRZ0;0.34;0;0;0;0;0;0;
20200401;BR104BK0;20201125;Call;104;BRZ0;0.33;0;0;0;0;0;0;
20200401;BR105BK0;20201125;Call;105;BRZ0;0.32;0;0;0;0;0;0;
20200401;BR106BK0;20201125;Call;106;BRZ0;0.31;0;0;0;0;0;0;
20200401;BR107BK0;20201125;Call;107;BRZ0;0.3;0;0;0;0;0;0;
20200401;BR108BK0;20201125;Call;108;BRZ0;0.29;0;0;0;0;0;0;
20200401;BR109BK0;20201125;Call;109;BRZ0;0.29;0;0;0;0;0;0;
20200401;BR110BK0;20201125;Call;110;BRZ0;0.28;0;0;0;0;0;0;
20200401;BR8BW0;20201125;Put;8;BRZ0;0.11;0;0;0;0;0;0;
20200401;BR9BW0;20201125;Put;9;BRZ0;0.15;0;0;0;0;0;0;
20200401;BR10BW0;20201125;Put;10;BRZ0;0.2;0;0;0;0;0;0;
20200401;BR11BW0;20201125;Put;11;BRZ0;0.26;0;0;30;0;0;0;
20200401;BR12BW0;20201125;Put;12;BRZ0;0.32;0;0;0;0;0;0;
20200401;BR13BW0;20201125;Put;13;BRZ0;0.4;0;0;0;0;0;0;
20200401;BR14BW0;20201125;Put;14;BRZ0;0.48;0;0;0;0;0;0;
20200401;BR15BW0;20201125;Put;15;BRZ0;0.57;0;0;0;0;0;0;
20200401;BR16BW0;20201125;Put;16;BRZ0;0.67;0;0;0;0;0;0;
20200401;BR17BW0;20201125;Put;17;BRZ0;0.79;0;0;0;0;0;0;
20200401;BR18BW0;20201125;Put;18;BRZ0;0.92;0;0;0;0;0;0;
20200401;BR19BW0;20201125;Put;19;BRZ0;1.06;0;0;0;0;0;0;
20200401;BR20BW0;20201125;Put;20;BRZ0;1.21;0;0;0;0;0;0;
20200401;BR21BW0;20201125;Put;21;BRZ0;1.38;0;0;0;0;0;0;
20200401;BR22BW0;20201125;Put;22;BRZ0;1.57;0;0;0;0;0;0;
20200401;BR23BW0;20201125;Put;23;BRZ0;1.78;0;0;8;0;0;0;
20200401;BR24BW0;20201125;Put;24;BRZ0;2;0;0;0;0;0;0;
20200401;BR25BW0;20201125;Put;25;BRZ0;2.24;0;0;0;0;0;0;
20200401;BR26BW0;20201125;Put;26;BRZ0;2.51;0;0;0;0;0;0;
20200401;BR27BW0;20201125;Put;27;BRZ0;2.79;0;0;0;0;0;0;
20200401;BR28BW0;20201125;Put;28;BRZ0;3.1;0;0;0;0;0;0;
20200401;BR29BW0;20201125;Put;29;BRZ0;3.43;0;0;0;0;0;0;
20200401;BR30BW0;20201125;Put;30;BRZ0;3.78;0;0;0;0;0;0;
20200401;BR31BW0;20201125;Put;31;BRZ0;4.15;0;0;0;0;0;0;
20200401;BR32BW0;20201125;Put;32;BRZ0;4.55;0;0;0;0;0;0;
20200401;BR33BW0;20201125;Put;33;BRZ0;4.98;0;0;0;0;0;0;
20200401;BR34BW0;20201125;Put;34;BRZ0;5.43;0;0;0;0;0;0;
20200401;BR35BW0;20201125;Put;35;BRZ0;5.9;0;0;0;0;0;0;
20200401;BR36BW0;20201125;Put;36;BRZ0;6.39;0;0;0;0;0;0;
20200401;BR37BW0;20201125;Put;37;BRZ0;6.91;0;0;0;0;0;0;
20200401;BR38BW0;20201125;Put;38;BRZ0;7.46;0;0;0;0;0;0;
20200401;BR39BW0;20201125;Put;39;BRZ0;8.02;0;0;0;0;0;0;
20200401;BR40BW0;20201125;Put;40;BRZ0;8.61;0;0;20;0;0;0;
20200401;BR41BW0;20201125;Put;41;BRZ0;9.22;0;0;0;0;0;0;
20200401;BR42BW0;20201125;Put;42;BRZ0;9.86;0;0;0;0;0;0;
20200401;BR43BW0;20201125;Put;43;BRZ0;10.51;0;0;0;0;0;0;
20200401;BR44BW0;20201125;Put;44;BRZ0;11.18;0;0;0;0;0;0;
20200401;BR45BW0;20201125;Put;45;BRZ0;11.88;0;0;0;0;0;0;
20200401;BR46BW0;20201125;Put;46;BRZ0;12.59;0;0;0;0;0;0;
20200401;BR47BW0;20201125;Put;47;BRZ0;13.32;0;0;0;0;0;0;
20200401;BR48BW0;20201125;Put;48;BRZ0;14.06;0;0;0;0;0;0;
20200401;BR49BW0;20201125;Put;49;BRZ0;14.82;0;0;0;0;0;0;
20200401;BR50BW0;20201125;Put;50;BRZ0;15.6;0;0;0;0;0;0;
20200401;BR51BW0;20201125;Put;51;BRZ0;16.39;0;0;0;0;0;0;
20200401;BR52BW0;20201125;Put;52;BRZ0;17.19;0;0;0;0;0;0;
20200401;BR53BW0;20201125;Put;53;BRZ0;18.01;0;0;0;0;0;0;
20200401;BR54BW0;20201125;Put;54;BRZ0;18.84;0;0;0;0;0;0;
20200401;BR55BW0;20201125;Put;55;BRZ0;19.68;0;0;0;0;0;0;
20200401;BR56BW0;20201125;Put;56;BRZ0;20.53;0;0;0;0;0;0;
20200401;BR57BW0;20201125;Put;57;BRZ0;21.39;0;0;0;0;0;0;
20200401;BR58BW0;20201125;Put;58;BRZ0;22.26;0;0;0;0;0;0;
20200401;BR59BW0;20201125;Put;59;BRZ0;23.14;0;0;0;0;0;0;
20200401;BR60BW0;20201125;Put;60;BRZ0;24.02;0;0;0;0;0;0;
20200401;BR61BW0;20201125;Put;61;BRZ0;24.92;0;0;0;0;0;0;
20200401;BR62BW0;20201125;Put;62;BRZ0;25.82;0;0;0;0;0;0;
20200401;BR63BW0;20201125;Put;63;BRZ0;26.72;0;0;0;0;0;0;
20200401;BR64BW0;20201125;Put;64;BRZ0;27.64;0;0;0;0;0;0;
20200401;BR65BW0;20201125;Put;65;BRZ0;28.55;0;0;0;0;0;0;
20200401;BR70BW0;20201125;Put;70;BRZ0;33.22;0;0;0;0;0;0;
20200401;BR87BW0;20201125;Put;87;BRZ0;49.6;0;0;0;0;0;0;
20200401;BR88BW0;20201125;Put;88;BRZ0;50.58;0;0;0;0;0;0;
20200401;BR89BW0;20201125;Put;89;BRZ0;51.56;0;0;0;0;0;0;
20200401;BR90BW0;20201125;Put;90;BRZ0;52.54;0;0;0;0;0;0;
20200401;BR91BW0;20201125;Put;91;BRZ0;53.52;0;0;0;0;0;0;
20200401;BR92BW0;20201125;Put;92;BRZ0;54.51;0;0;0;0;0;0;
20200401;BR93BW0;20201125;Put;93;BRZ0;55.49;0;0;0;0;0;0;
