dt;seccode;Expiry;Type;Strike;Base;THEORPRICE;Hi;Low;NUMCONTRACTS;NUMTRADES;VOLTODAY;VALTODAY
20200403;BR54BW0;20201125;Put;54;BRZ0;18.7;0;0;0;0;0;0;
20200403;BR55BW0;20201125;Put;55;BRZ0;19.51;0;0;0;0;0;0;
20200403;BR56BW0;20201125;Put;56;BRZ0;20.33;0;0;0;0;0;0;
20200403;BR57BW0;20201125;Put;57;BRZ0;21.16;0;0;0;0;0;0;
20200403;BR58BW0;20201125;Put;58;BRZ0;22;0;0;0;0;0;0;
20200403;BR59BW0;20201125;Put;59;BRZ0;22.85;0;0;0;0;0;0;
20200403;BR60BW0;20201125;Put;60;BRZ0;23.71;0;0;0;0;0;0;
20200403;BR61BW0;20201125;Put;61;BRZ0;24.58;0;0;0;0;0;0;
20200403;BR62BW0;20201125;Put;62;BRZ0;25.46;0;0;0;0;0;0;
20200403;BR63BW0;20201125;Put;63;BRZ0;26.34;0;0;0;0;0;0;
20200403;BR64BW0;20201125;Put;64;BRZ0;27.24;0;0;0;0;0;0;
20200403;BR65BW0;20201125;Put;65;BRZ0;28.13;0;0;0;0;0;0;
20200403;BR70BW0;20201125;Put;70;BRZ0;32.71;0;0;0;0;0;0;
20200403;BR87BW0;20201125;Put;87;BRZ0;48.95;0;0;0;0;0;0;
20200403;BR88BW0;20201125;Put;88;BRZ0;49.93;0;0;0;0;0;0;
20200403;BR89BW0;20201125;Put;89;BRZ0;50.91;0;0;0;0;0;0;
20200403;BR90BW0;20201125;Put;90;BRZ0;51.88;0;0;0;0;0;0;
20200403;BR91BW0;20201125;Put;91;BRZ0;52.86;0;0;0;0;0;0;
20200403;BR92BW0;20201125;Put;92;BRZ0;53.84;0;0;0;0;0;0;
20200403;BR93BW0;20201125;Put;93;BRZ0;54.82;0;0;0;0;0;0;
20200403;BR94BW0;20201125;Put;94;BRZ0;55.8;0;0;0;0;0;0;
20200403;BR95BW0;20201125;Put;95;BRZ0;56.78;0;0;0;0;0;0;
20200403;BR96BW0;20201125;Put;96;BRZ0;57.77;0;0;0;0;0;0;
20200403;BR97BW0;20201125;Put;97;BRZ0;58.75;0;0;0;0;0;0;
20200403;BR98BW0;20201125;Put;98;BRZ0;59.74;0;0;0;0;0;0;
20200403;BR99BW0;20201125;Put;99;BRZ0;60.72;0;0;0;0;0;0;
20200403;BR100BW0;20201125;Put;100;BRZ0;61.71;0;0;0;0;0;0;
20200403;BR101BW0;20201125;Put;101;BRZ0;62.69;0;0;0;0;0;0;
20200403;BR102BW0;20201125;Put;102;BRZ0;63.68;0;0;0;0;0;0;
20200403;BR103BW0;20201125;Put;103;BRZ0;64.67;0;0;0;0;0;0;
20200403;BR104BW0;20201125;Put;104;BRZ0;65.66;0;0;0;0;0;0;
20200403;BR105BW0;20201125;Put;105;BRZ0;66.65;0;0;0;0;0;0;
20200403;BR106BW0;20201125;Put;106;BRZ0;67.64;0;0;0;0;0;0;
20200403;BR107BW0;20201125;Put;107;BRZ0;68.63;0;0;0;0;0;0;
20200403;BR108BW0;20201125;Put;108;BRZ0;69.62;0;0;0;0;0;0;
20200403;BR109BW0;20201125;Put;109;BRZ0;70.61;0;0;0;0;0;0;
20200403;BR110BW0;20201125;Put;110;BRZ0;71.6;0;0;0;0;0;0;
20200403;RI22500BF1;20210617;Call;22500;RIM1;79160;0;0;0;0;0;0;
20200403;RI25000BF1;20210617;Call;25000;RIM1;76950;0;0;0;0;0;0;
20200403;RI27500BF1;20210617;Call;27500;RIM1;74760;0;0;0;0;0;0;
20200403;RI30000BF1;20210617;Call;30000;RIM1;72580;0;0;0;0;0;0;
20200403;RI32500BF1;20210617;Call;32500;RIM1;70420;0;0;0;0;0;0;
20200403;RI35000BF1;20210617;Call;35000;RIM1;68280;0;0;0;0;0;0;
20200403;RI37500BF1;20210617;Call;37500;RIM1;66170;0;0;0;0;0;0;
20200403;RI40000BF1;20210617;Call;40000;RIM1;64080;0;0;0;0;0;0;
20200403;RI42500BF1;20210617;Call;42500;RIM1;62030;0;0;0;0;0;0;
20200403;RI45000BF1;20210617;Call;45000;RIM1;60000;0;0;0;0;0;0;
20200403;RI47500BF1;20210617;Call;47500;RIM1;58000;0;0;0;0;0;0;
20200403;RI50000BF1;20210617;Call;50000;RIM1;56040;0;0;0;0;0;0;
20200403;RI52500BF1;20210617;Call;52500;RIM1;54110;0;0;0;0;0;0;
20200403;RI55000BF1;20210617;Call;55000;RIM1;52220;0;0;0;0;0;0;
20200403;RI57500BF1;20210617;Call;57500;RIM1;50370;0;0;0;0;0;0;
20200403;RI60000BF1;20210617;Call;60000;RIM1;48560;0;0;0;0;0;0;
20200403;RI62500BF1;20210617;Call;62500;RIM1;46790;0;0;0;0;0;0;
20200403;RI65000BF1;20210617;Call;65000;RIM1;45060;0;0;0;0;0;0;
20200403;RI67500BF1;20210617;Call;67500;RIM1;43380;0;0;0;0;0;0;
20200403;RI70000BF1;20210617;Call;70000;RIM1;41740;0;0;0;0;0;0;
20200403;RI72500BF1;20210617;Call;72500;RIM1;40150;0;0;0;0;0;0;
20200403;RI75000BF1;20210617;Call;75000;RIM1;38610;0;0;0;0;0;0;
20200403;RI77500BF1;20210617;Call;77500;RIM1;37110;0;0;0;0;0;0;
20200403;RI80000BF1;20210617;Call;80000;RIM1;35660;0;0;0;0;0;0;
20200403;RI82500BF1;20210617;Call;82500;RIM1;34250;0;0;0;0;0;0;
20200403;RI85000BF1;20210617;Call;85000;RIM1;32890;0;0;0;0;0;0;
20200403;RI87500BF1;20210617;Call;87500;RIM1;31580;0;0;0;0;0;0;
20200403;RI90000BF1;20210617;Call;90000;RIM1;30320;0;0;0;0;0;0;
20200403;RI92500BF1;20210617;Call;92500;RIM1;29110;0;0;0;0;0;0;
20200403;RI95000BF1;20210617;Call;95000;RIM1;27940;0;0;0;0;0;0;
20200403;RI97500BF1;20210617;Call;97500;RIM1;26810;0;0;0;0;0;0;
20200403;RI100000BF1;20210617;Call;100000;RIM1;25730;0;0;0;0;0;0;
20200403;RI102500BF1;20210617;Call;102500;RIM1;24700;0;0;0;0;0;0;
20200403;RI105000BF1;20210617;Call;105000;RIM1;23710;0;0;0;0;0;0;
20200403;RI107500BF1;20210617;Call;107500;RIM1;22760;0;0;0;0;0;0;
20200403;RI110000BF1;20210617;Call;110000;RIM1;21850;0;0;0;0;0;0;
20200403;RI112500BF1;20210617;Call;112500;RIM1;20980;0;0;0;0;0;0;
20200403;RI115000BF1;20210617;Call;115000;RIM1;20150;0;0;0;0;0;0;
20200403;RI117500BF1;20210617;Call;117500;RIM1;19360;0;0;0;0;0;0;
20200403;RI120000BF1;20210617;Call;120000;RIM1;18600;0;0;0;0;0;0;
20200403;RI122500BF1;20210617;Call;122500;RIM1;17880;0;0;0;0;0;0;
20200403;RI125000BF1;20210617;Call;125000;RIM1;17190;0;0;0;0;0;0;
20200403;RI127500BF1;20210617;Call;127500;RIM1;16540;0;0;0;0;0;0;
20200403;RI130000BF1;20210617;Call;130000;RIM1;15910;0;0;0;0;0;0;
20200403;RI132500BF1;20210617;Call;132500;RIM1;15320;0;0;0;0;0;0;
20200403;RI135000BF1;20210617;Call;135000;RIM1;14750;0;0;0;0;0;0;
20200403;RI137500BF1;20210617;Call;137500;RIM1;14210;0;0;0;0;0;0;
20200403;RI140000BF1;20210617;Call;140000;RIM1;13700;0;0;0;0;0;0;
20200403;RI142500BF1;20210617;Call;142500;RIM1;13210;0;0;0;0;0;0;
20200403;RI145000BF1;20210617;Call;145000;RIM1;12750;0;0;0;0;0;0;
20200403;RI147500BF1;20210617;Call;147500;RIM1;12300;0;0;0;0;0;0;
20200403;RI150000BF1;20210617;Call;150000;RIM1;11880;0;0;0;0;0;0;
20200403;RI152500BF1;20210617;Call;152500;RIM1;11480;0;0;0;0;0;0;
20200403;RI155000BF1;20210617;Call;155000;RIM1;11100;0;0;0;0;0;0;
20200403;RI22500BR1;20210617;Put;22500;RIM1;2290;0;0;0;0;0;0;
20200403;RI25000BR1;20210617;Put;25000;RIM1;2580;0;0;0;0;0;0;
20200403;RI27500BR1;20210617;Put;27500;RIM1;2890;0;0;0;0;0;0;
20200403;RI30000BR1;20210617;Put;30000;RIM1;3210;0;0;0;0;0;0;
20200403;RI32500BR1;20210617;Put;32500;RIM1;3550;0;0;0;0;0;0;
20200403;RI35000BR1;20210617;Put;35000;RIM1;3910;0;0;0;0;0;0;
20200403;RI37500BR1;20210617;Put;37500;RIM1;4300;0;0;0;0;0;0;
20200403;RI40000BR1;20210617;Put;40000;RIM1;4710;0;0;0;0;0;0;
20200403;RI42500BR1;20210617;Put;42500;RIM1;5160;0;0;0;0;0;0;
20200403;RI45000BR1;20210617;Put;45000;RIM1;5630;0;0;0;0;0;0;
20200403;RI47500BR1;20210617;Put;47500;RIM1;6130;0;0;0;0;0;0;
20200403;RI50000BR1;20210617;Put;50000;RIM1;6670;0;0;0;0;0;0;
20200403;RI52500BR1;20210617;Put;52500;RIM1;7240;0;0;0;0;0;0;
20200403;RI55000BR1;20210617;Put;55000;RIM1;7850;0;0;0;0;0;0;
20200403;RI57500BR1;20210617;Put;57500;RIM1;8500;0;0;0;0;0;0;
20200403;RI60000BR1;20210617;Put;60000;RIM1;9190;0;0;0;0;0;0;
20200403;RI62500BR1;20210617;Put;62500;RIM1;9920;0;0;0;0;0;0;
20200403;RI65000BR1;20210617;Put;65000;RIM1;10690;0;0;0;0;0;0;
20200403;RI67500BR1;20210617;Put;67500;RIM1;11510;0;0;0;0;0;0;
20200403;RI70000BR1;20210617;Put;70000;RIM1;12370;0;0;0;0;0;0;
20200403;RI72500BR1;20210617;Put;72500;RIM1;13280;0;0;0;0;0;0;
20200403;RI75000BR1;20210617;Put;75000;RIM1;14240;0;0;0;0;0;0;
20200403;RI77500BR1;20210617;Put;77500;RIM1;15240;0;0;0;0;0;0;
20200403;RI80000BR1;20210617;Put;80000;RIM1;16290;0;0;0;0;0;0;
20200403;RI82500BR1;20210617;Put;82500;RIM1;17380;0;0;0;0;0;0;
20200403;RI85000BR1;20210617;Put;85000;RIM1;18520;0;0;0;0;0;0;
20200403;RI87500BR1;20210617;Put;87500;RIM1;19710;0;0;0;0;0;0;
20200403;RI90000BR1;20210617;Put;90000;RIM1;20950;0;0;0;0;0;0;
20200403;RI92500BR1;20210617;Put;92500;RIM1;22240;0;0;0;0;0;0;
20200403;RI95000BR1;20210617;Put;95000;RIM1;23570;0;0;0;0;0;0;
20200403;RI97500BR1;20210617;Put;97500;RIM1;24940;0;0;0;0;0;0;
20200403;RI100000BR1;20210617;Put;100000;RIM1;26360;0;0;0;0;0;0;
20200403;RI102500BR1;20210617;Put;102500;RIM1;27830;0;0;0;0;0;0;
20200403;RI105000BR1;20210617;Put;105000;RIM1;29340;0;0;0;0;0;0;
20200403;RI107500BR1;20210617;Put;107500;RIM1;30890;0;0;0;0;0;0;
20200403;RI110000BR1;20210617;Put;110000;RIM1;32480;0;0;0;0;0;0;
20200403;RI112500BR1;20210617;Put;112500;RIM1;34110;0;0;0;0;0;0;
20200403;RI115000BR1;20210617;Put;115000;RIM1;35780;0;0;0;0;0;0;
20200403;RI117500BR1;20210617;Put;117500;RIM1;37490;0;0;0;0;0;0;
20200403;RI120000BR1;20210617;Put;120000;RIM1;39230;0;0;0;0;0;0;
20200403;RI122500BR1;20210617;Put;122500;RIM1;41010;0;0;0;0;0;0;
20200403;RI125000BR1;20210617;Put;125000;RIM1;42820;0;0;0;0;0;0;
20200403;RI127500BR1;20210617;Put;127500;RIM1;44670;0;0;0;0;0;0;
20200403;RI130000BR1;20210617;Put;130000;RIM1;46540;0;0;0;0;0;0;
20200403;RI132500BR1;20210617;Put;132500;RIM1;48450;0;0;0;0;0;0;
20200403;RI135000BR1;20210617;Put;135000;RIM1;50380;0;0;0;0;0;0;
20200403;RI137500BR1;20210617;Put;137500;RIM1;52340;0;0;0;0;0;0;
20200403;RI140000BR1;20210617;Put;140000;RIM1;54330;0;0;0;0;0;0;
20200403;RI142500BR1;20210617;Put;142500;RIM1;56340;0;0;0;0;0;0;
20200403;RI145000BR1;20210617;Put;145000;RIM1;58380;0;0;0;0;0;0;
20200403;RI147500BR1;20210617;Put;147500;RIM1;60430;0;0;0;0;0;0;
20200403;RI150000BR1;20210617;Put;150000;RIM1;62510;0;0;0;0;0;0;
20200403;RI152500BR1;20210617;Put;152500;RIM1;64610;0;0;0;0;0;0;
20200403;RI155000BR1;20210617;Put;155000;RIM1;66730;0;0;0;0;0;0;
20200403;RI85000BP0A;20200402;Put;85000;RIM0;0;0;0;0;0;0;0;
20200403;RI85000BD0A;20200402;Call;85000;RIM0;0;0;0;0;0;0;0;
20200403;RI87500BP0A;20200402;Put;87500;RIM0;0;0;0;0;0;0;0;
20200403;RI87500BD0A;20200402;Call;87500;RIM0;0;0;0;0;0;0;0;
20200403;RI90000BP0A;20200402;Put;90000;RIM0;0;0;0;0;0;0;0;
20200403;RI90000BD0A;20200402;Call;90000;RIM0;0;0;0;0;0;0;0;
20200403;RI92500BP0A;20200402;Put;92500;RIM0;0;0;0;0;0;0;0;
20200403;RI92500BD0A;20200402;Call;92500;RIM0;0;0;0;0;0;0;0;
20200403;RI95000BP0A;20200402;Put;95000;RIM0;0;0;0;0;0;0;0;
20200403;RI95000BD0A;20200402;Call;95000;RIM0;0;0;0;0;0;0;0;
20200403;RI97500BP0A;20200402;Put;97500;RIM0;0;0;0;0;0;0;0;
20200403;RI97500BD0A;20200402;Call;97500;RIM0;0;0;0;0;0;0;0;
20200403;RI100000BP0A;20200402;Put;100000;RIM0;0;0;0;0;0;0;0;
20200403;RI100000BD0A;20200402;Call;100000;RIM0;0;0;0;0;0;0;0;
20200403;Si86000BD0A;20200402;Call;86000;SiM0;0;0;0;0;0;0;0;
20200403;Si86000BP0A;20200402;Put;86000;SiM0;0;0;0;0;0;0;0;
20200403;Si85750BD0A;20200402;Call;85750;SiM0;0;0;0;0;0;0;0;
20200403;Si85750BP0A;20200402;Put;85750;SiM0;0;0;0;0;0;0;0;
20200403;Si85500BD0A;20200402;Call;85500;SiM0;0;0;0;0;0;0;0;
20200403;Si85500BP0A;20200402;Put;85500;SiM0;0;0;0;0;0;0;0;
20200403;Si85250BD0A;20200402;Call;85250;SiM0;0;0;0;0;0;0;0;
20200403;Si85250BP0A;20200402;Put;85250;SiM0;0;0;0;0;0;0;0;
20200403;Si85000BD0A;20200402;Call;85000;SiM0;0;0;0;0;0;0;0;
20200403;Si85000BP0A;20200402;Put;85000;SiM0;0;0;0;0;0;0;0;
20200403;Si84750BD0A;20200402;Call;84750;SiM0;0;0;0;0;0;0;0;
20200403;Si84750BP0A;20200402;Put;84750;SiM0;0;0;0;0;0;0;0;
20200403;Si84500BD0A;20200402;Call;84500;SiM0;0;0;0;0;0;0;0;
20200403;Si84500BP0A;20200402;Put;84500;SiM0;0;0;0;0;0;0;0;
20200403;Si84250BD0A;20200402;Call;84250;SiM0;0;0;0;0;0;0;0;
20200403;Si84250BP0A;20200402;Put;84250;SiM0;0;0;0;0;0;0;0;
20200403;Si84000BD0A;20200402;Call;84000;SiM0;0;0;0;0;0;0;0;
20200403;Si84000BP0A;20200402;Put;84000;SiM0;0;0;0;0;0;0;0;
20200403;Si83750BD0A;20200402;Call;83750;SiM0;0;0;0;0;0;0;0;
20200403;Si83750BP0A;20200402;Put;83750;SiM0;0;0;0;0;0;0;0;
20200403;Si83500BD0A;20200402;Call;83500;SiM0;0;0;0;0;0;0;0;
20200403;Si83500BP0A;20200402;Put;83500;SiM0;0;0;0;0;0;0;0;
20200403;Si83250BD0A;20200402;Call;83250;SiM0;0;0;0;0;0;0;0;
20200403;Si83250BP0A;20200402;Put;83250;SiM0;0;0;0;0;0;0;0;
20200403;Si83000BD0A;20200402;Call;83000;SiM0;0;0;0;0;0;0;0;
20200403;Si83000BP0A;20200402;Put;83000;SiM0;0;0;0;0;0;0;0;
20200403;Si82750BD0A;20200402;Call;82750;SiM0;0;0;0;0;0;0;0;
20200403;Si82750BP0A;20200402;Put;82750;SiM0;0;0;0;0;0;0;0;
20200403;Si82500BD0A;20200402;Call;82500;SiM0;0;0;0;0;0;0;0;
20200403;Si82500BP0A;20200402;Put;82500;SiM0;0;0;0;0;0;0;0;
20200403;Si82250BD0A;20200402;Call;82250;SiM0;0;0;0;0;0;0;0;
20200403;Si82250BP0A;20200402;Put;82250;SiM0;0;0;0;0;0;0;0;
20200403;Si82000BD0A;20200402;Call;82000;SiM0;0;0;0;0;0;0;0;
20200403;Si82000BP0A;20200402;Put;82000;SiM0;0;0;0;0;0;0;0;
20200403;Si81750BD0A;20200402;Call;81750;SiM0;0;0;0;0;0;0;0;
20200403;Si81750BP0A;20200402;Put;81750;SiM0;0;0;0;0;0;0;0;
20200403;Si81500BD0A;20200402;Call;81500;SiM0;0;0;0;0;0;0;0;
20200403;Si81500BP0A;20200402;Put;81500;SiM0;0;0;0;0;0;0;0;
20200403;Si81250BD0A;20200402;Call;81250;SiM0;0;0;0;0;0;0;0;
20200403;Si81250BP0A;20200402;Put;81250;SiM0;0;0;0;0;0;0;0;
20200403;Si81000BD0A;20200402;Call;81000;SiM0;0;0;0;0;0;0;0;
20200403;Si81000BP0A;20200402;Put;81000;SiM0;0;0;0;0;0;0;0;
20200403;Si80750BD0A;20200402;Call;80750;SiM0;0;0;0;0;0;0;0;
20200403;Si80750BP0A;20200402;Put;80750;SiM0;0;0;0;0;0;0;0;
20200403;Si80500BD0A;20200402;Call;80500;SiM0;0;0;0;0;0;0;0;
20200403;Si80500BP0A;20200402;Put;80500;SiM0;0;0;0;0;0;0;0;
20200403;Si80250BD0A;20200402;Call;80250;SiM0;0;0;0;0;0;0;0;
20200403;Si80250BP0A;20200402;Put;80250;SiM0;0;0;0;0;0;0;0;
20200403;Si80000BD0A;20200402;Call;80000;SiM0;0;0;0;0;0;0;0;
20200403;Si80000BP0A;20200402;Put;80000;SiM0;0;0;0;0;0;0;0;
20200403;Si79750BD0A;20200402;Call;79750;SiM0;0;0;0;0;0;0;0;
20200403;Si79750BP0A;20200402;Put;79750;SiM0;0;0;0;0;0;0;0;
20200403;Si79500BD0A;20200402;Call;79500;SiM0;0;0;0;0;0;0;0;
20200403;Si79500BP0A;20200402;Put;79500;SiM0;0;0;0;0;0;0;0;
20200403;Si79250BD0A;20200402;Call;79250;SiM0;0;0;0;0;0;0;0;
20200403;Si79250BP0A;20200402;Put;79250;SiM0;0;0;0;0;0;0;0;
20200403;Si79000BD0A;20200402;Call;79000;SiM0;0;0;0;0;0;0;0;
20200403;Si79000BP0A;20200402;Put;79000;SiM0;0;0;0;0;0;0;0;
20200403;Si78750BD0A;20200402;Call;78750;SiM0;0;0;0;0;0;0;0;
20200403;Si78750BP0A;20200402;Put;78750;SiM0;0;0;0;0;0;0;0;
20200403;Si78500BD0A;20200402;Call;78500;SiM0;0;0;0;0;0;0;0;
20200403;Si78500BP0A;20200402;Put;78500;SiM0;0;0;0;0;0;0;0;
20200403;Si78250BD0A;20200402;Call;78250;SiM0;0;0;0;0;0;0;0;
20200403;Si78250BP0A;20200402;Put;78250;SiM0;0;0;0;0;0;0;0;
20200403;Si78000BD0A;20200402;Call;78000;SiM0;0;0;0;0;0;0;0;
20200403;Si78000BP0A;20200402;Put;78000;SiM0;0;0;0;0;0;0;0;
20200403;Si77750BD0A;20200402;Call;77750;SiM0;0;0;0;0;0;0;0;
20200403;Si77750BP0A;20200402;Put;77750;SiM0;0;0;0;0;0;0;0;
20200403;Si77500BD0A;20200402;Call;77500;SiM0;0;0;0;0;0;0;0;
20200403;Si77500BP0A;20200402;Put;77500;SiM0;0;0;0;0;0;0;0;
20200403;Si77250BD0A;20200402;Call;77250;SiM0;0;0;0;0;0;0;0;
20200403;Si77250BP0A;20200402;Put;77250;SiM0;0;0;0;0;0;0;0;
20200403;Si77000BD0A;20200402;Call;77000;SiM0;0;0;0;0;0;0;0;
20200403;Si77000BP0A;20200402;Put;77000;SiM0;0;0;0;0;0;0;0;
20200403;Si76750BD0A;20200402;Call;76750;SiM0;0;0;0;0;0;0;0;
20200403;Si76750BP0A;20200402;Put;76750;SiM0;0;0;0;0;0;0;0;
20200403;Si76500BD0A;20200402;Call;76500;SiM0;0;0;0;0;0;0;0;
20200403;Si76500BP0A;20200402;Put;76500;SiM0;0;0;0;0;0;0;0;
20200403;Si76250BD0A;20200402;Call;76250;SiM0;0;0;0;0;0;0;0;
20200403;Si76250BP0A;20200402;Put;76250;SiM0;0;0;0;0;0;0;0;
20200403;Si76000BD0A;20200402;Call;76000;SiM0;0;0;0;0;0;0;0;
20200403;Si76000BP0A;20200402;Put;76000;SiM0;0;0;0;0;0;0;0;
20200403;Si75750BD0A;20200402;Call;75750;SiM0;0;0;0;0;0;0;0;
20200403;Si75750BP0A;20200402;Put;75750;SiM0;0;0;0;0;0;0;0;
20200403;Si75500BD0A;20200402;Call;75500;SiM0;0;0;0;0;0;0;0;
20200403;Si75500BP0A;20200402;Put;75500;SiM0;0;0;0;0;0;0;0;
20200403;Si75250BD0A;20200402;Call;75250;SiM0;0;0;0;0;0;0;0;
20200403;Si75250BP0A;20200402;Put;75250;SiM0;0;0;0;0;0;0;0;
20200403;Si75000BD0A;20200402;Call;75000;SiM0;0;0;0;0;0;0;0;
20200403;Si75000BP0A;20200402;Put;75000;SiM0;0;0;0;0;0;0;0;
20200403;Si100500BR1;20210617;Put;100500;SiM1;21043;0;0;0;0;0;0;
20200403;Si100250BR1;20210617;Put;100250;SiM1;20822;0;0;0;0;0;0;
20200403;Si100000BR1;20210617;Put;100000;SiM1;20601;0;0;0;0;0;0;
20200403;Si99750BR1;20210617;Put;99750;SiM1;20382;0;0;0;0;0;0;
20200403;Si99500BR1;20210617;Put;99500;SiM1;20162;0;0;0;0;0;0;
20200403;Si99250BR1;20210617;Put;99250;SiM1;19944;0;0;0;0;0;0;
20200403;Si99000BR1;20210617;Put;99000;SiM1;19726;0;0;0;0;0;0;
20200403;Si98750BR1;20210617;Put;98750;SiM1;19508;0;0;0;0;0;0;
20200403;Si98500BR1;20210617;Put;98500;SiM1;19291;0;0;0;0;0;0;
20200403;Si98250BR1;20210617;Put;98250;SiM1;19075;0;0;0;0;0;0;
20200403;Si98000BR1;20210617;Put;98000;SiM1;18860;0;0;0;0;0;0;
20200403;Si97750BR1;20210617;Put;97750;SiM1;18645;0;0;0;0;0;0;
20200403;Si97500BR1;20210617;Put;97500;SiM1;18431;0;0;0;0;0;0;
20200403;Si97250BR1;20210617;Put;97250;SiM1;18218;0;0;0;0;0;0;
20200403;Si97000BR1;20210617;Put;97000;SiM1;18005;0;0;0;0;0;0;
20200403;Si96750BR1;20210617;Put;96750;SiM1;17793;0;0;0;0;0;0;
20200403;Si96500BR1;20210617;Put;96500;SiM1;17582;0;0;0;0;0;0;
20200403;Si96250BR1;20210617;Put;96250;SiM1;17372;0;0;0;0;0;0;
20200403;Si96000BR1;20210617;Put;96000;SiM1;17162;0;0;0;0;0;0;
20200403;Si95750BR1;20210617;Put;95750;SiM1;16953;0;0;0;0;0;0;
20200403;Si95500BR1;20210617;Put;95500;SiM1;16745;0;0;0;0;0;0;
20200403;Si95250BR1;20210617;Put;95250;SiM1;16538;0;0;0;0;0;0;
20200403;Si95000BR1;20210617;Put;95000;SiM1;16332;0;0;0;0;0;0;
20200403;Si94750BR1;20210617;Put;94750;SiM1;16127;0;0;0;0;0;0;
20200403;Si94500BR1;20210617;Put;94500;SiM1;15922;0;0;0;0;0;0;
20200403;Si94250BR1;20210617;Put;94250;SiM1;15719;0;0;0;0;0;0;
20200403;Si94000BR1;20210617;Put;94000;SiM1;15516;0;0;0;0;0;0;
20200403;Si93750BR1;20210617;Put;93750;SiM1;15314;0;0;0;0;0;0;
20200403;Si93500BR1;20210617;Put;93500;SiM1;15113;0;0;0;0;0;0;
20200403;Si93250BR1;20210617;Put;93250;SiM1;14914;0;0;0;0;0;0;
20200403;Si93000BR1;20210617;Put;93000;SiM1;14715;0;0;0;0;0;0;
20200403;Si92750BR1;20210617;Put;92750;SiM1;14517;0;0;0;0;0;0;
20200403;Si92500BR1;20210617;Put;92500;SiM1;14320;0;0;0;0;0;0;
20200403;Si92250BR1;20210617;Put;92250;SiM1;14125;0;0;0;0;0;0;
20200403;Si92000BR1;20210617;Put;92000;SiM1;13930;0;0;0;0;0;0;
20200403;Si91750BR1;20210617;Put;91750;SiM1;13737;0;0;0;0;0;0;
20200403;Si91500BR1;20210617;Put;91500;SiM1;13544;0;0;0;0;0;0;
20200403;Si91250BR1;20210617;Put;91250;SiM1;13353;0;0;0;0;0;0;
20200403;Si91000BR1;20210617;Put;91000;SiM1;13163;0;0;0;0;0;0;
20200403;Si90750BR1;20210617;Put;90750;SiM1;12974;0;0;0;0;0;0;
20200403;Si90500BR1;20210617;Put;90500;SiM1;12786;0;0;0;0;0;0;
20200403;Si90250BR1;20210617;Put;90250;SiM1;12599;0;0;0;0;0;0;
20200403;Si90000BR1;20210617;Put;90000;SiM1;12414;0;0;0;0;0;0;
20200403;Si89750BR1;20210617;Put;89750;SiM1;12230;0;0;0;0;0;0;
20200403;Si89500BR1;20210617;Put;89500;SiM1;12047;0;0;0;0;0;0;
20200403;Si89250BR1;20210617;Put;89250;SiM1;11866;0;0;0;0;0;0;
20200403;Si89000BR1;20210617;Put;89000;SiM1;11685;0;0;0;0;0;0;
20200403;Si88750BR1;20210617;Put;88750;SiM1;11507;0;0;0;0;0;0;
20200403;Si88500BR1;20210617;Put;88500;SiM1;11329;0;0;0;0;0;0;
20200403;Si88250BR1;20210617;Put;88250;SiM1;11153;0;0;0;0;0;0;
20200403;Si88000BR1;20210617;Put;88000;SiM1;10978;0;0;0;0;0;0;
20200403;Si87750BR1;20210617;Put;87750;SiM1;10805;0;0;0;0;0;0;
20200403;Si87500BR1;20210617;Put;87500;SiM1;10633;0;0;0;0;0;0;
20200403;Si87250BR1;20210617;Put;87250;SiM1;10462;0;0;0;0;0;0;
20200403;Si87000BR1;20210617;Put;87000;SiM1;10293;0;0;0;0;0;0;
20200403;Si86750BR1;20210617;Put;86750;SiM1;10125;0;0;0;0;0;0;
20200403;Si86500BR1;20210617;Put;86500;SiM1;9959;0;0;0;0;0;0;
20200403;Si86250BR1;20210617;Put;86250;SiM1;9795;0;0;0;0;0;0;
20200403;Si86000BR1;20210617;Put;86000;SiM1;9632;0;0;0;0;0;0;
20200403;Si85750BR1;20210617;Put;85750;SiM1;9470;0;0;0;0;0;0;
20200403;Si85500BR1;20210617;Put;85500;SiM1;9310;0;0;0;0;0;0;
20200403;Si85250BR1;20210617;Put;85250;SiM1;9152;0;0;0;0;0;0;
20200403;Si85000BR1;20210617;Put;85000;SiM1;8995;0;0;0;0;0;0;
20200403;Si84750BR1;20210617;Put;84750;SiM1;8840;0;0;0;0;0;0;
20200403;Si84500BR1;20210617;Put;84500;SiM1;8686;0;0;0;0;0;0;
20200403;Si84250BR1;20210617;Put;84250;SiM1;8535;0;0;0;0;0;0;
20200403;Si84000BR1;20210617;Put;84000;SiM1;8384;0;0;0;0;0;0;
20200403;Si83750BR1;20210617;Put;83750;SiM1;8236;0;0;0;0;0;0;
20200403;Si83500BR1;20210617;Put;83500;SiM1;8089;0;0;0;0;0;0;
20200403;Si83250BR1;20210617;Put;83250;SiM1;7944;0;0;0;0;0;0;
20200403;Si83000BR1;20210617;Put;83000;SiM1;7800;0;0;0;0;0;0;
20200403;Si82750BR1;20210617;Put;82750;SiM1;7659;0;0;0;0;0;0;
20200403;Si82500BR1;20210617;Put;82500;SiM1;7519;0;0;0;0;0;0;
20200403;Si82250BR1;20210617;Put;82250;SiM1;7380;0;0;0;0;0;0;
