dt;seccode;Expiry;Type;Strike;Base;THEORPRICE;Hi;Low;NUMCONTRACTS;NUMTRADES;VOLTODAY;VALTODAY
20200413;RI65000BI0;20200917;Call;65000;RIU0;45920;0;0;0;0;0;0;
20200413;RI67500BI0;20200917;Call;67500;RIU0;43620;0;0;0;0;0;0;
20200413;RI70000BI0;20200917;Call;70000;RIU0;41340;0;0;0;0;0;0;
20200413;RI72500BI0;20200917;Call;72500;RIU0;39080;0;0;0;0;0;0;
20200413;RI75000BI0;20200917;Call;75000;RIU0;36860;0;0;0;0;0;0;
20200413;RI77500BI0;20200917;Call;77500;RIU0;34660;0;0;0;0;0;0;
20200413;RI80000BI0;20200917;Call;80000;RIU0;32500;0;0;0;0;0;0;
20200413;RI82500BI0;20200917;Call;82500;RIU0;30380;0;0;0;0;0;0;
20200413;RI85000BI0;20200917;Call;85000;RIU0;28310;0;0;2;0;0;0;
20200413;RI87500BI0;20200917;Call;87500;RIU0;26280;0;0;2;0;0;0;
20200413;RI90000BI0;20200917;Call;90000;RIU0;24320;0;0;2;0;0;0;
20200413;RI92500BI0;20200917;Call;92500;RIU0;22410;0;0;0;0;0;0;
20200413;RI95000BI0;20200917;Call;95000;RIU0;20560;0;0;22;0;0;0;
20200413;RI97500BI0;20200917;Call;97500;RIU0;18790;0;0;44;0;0;0;
20200413;RI100000BI0;20200917;Call;100000;RIU0;17100;0;0;10;0;0;0;
20200413;RI102500BI0;20200917;Call;102500;RIU0;15480;0;0;104;0;0;0;
20200413;RI105000BI0;20200917;Call;105000;RIU0;13950;0;0;100;0;0;0;
20200413;RI107500BI0;20200917;Call;107500;RIU0;12510;0;0;76;0;0;0;
20200413;RI110000BI0;20200917;Call;110000;RIU0;11170;11880;11500;192;2;50;8084703;
20200413;RI112500BI0;20200917;Call;112500;RIU0;9910;0;0;44;0;0;0;
20200413;RI115000BI0;20200917;Call;115000;RIU0;8760;9030;8930;60;2;2;338087.58;
20200413;RI117500BI0;20200917;Call;117500;RIU0;7700;8020;7910;8;2;2;345437.31;
20200413;RI120000BI0;20200917;Call;120000;RIU0;6730;0;0;6;0;0;0;
20200413;RI122500BI0;20200917;Call;122500;RIU0;5860;0;0;4;0;0;0;
20200413;RI125000BI0;20200917;Call;125000;RIU0;5070;0;0;74;0;0;0;
20200413;RI127500BI0;20200917;Call;127500;RIU0;4380;0;0;0;0;0;0;
20200413;RI130000BI0;20200917;Call;130000;RIU0;3760;4200;4000;20;4;8;1528743.84;
20200413;RI132500BI0;20200917;Call;132500;RIU0;3220;0;0;0;0;0;0;
20200413;RI135000BI0;20200917;Call;135000;RIU0;2740;0;0;0;0;0;0;
20200413;RI137500BI0;20200917;Call;137500;RIU0;2330;0;0;0;0;0;0;
20200413;RI140000BI0;20200917;Call;140000;RIU0;1980;0;0;4;0;0;0;
20200413;RI142500BI0;20200917;Call;142500;RIU0;1680;0;0;0;0;0;0;
20200413;RI145000BI0;20200917;Call;145000;RIU0;1420;0;0;12;0;0;0;
20200413;RI147500BI0;20200917;Call;147500;RIU0;1200;0;0;2;0;0;0;
20200413;RI150000BI0;20200917;Call;150000;RIU0;1010;1190;1190;2;1;1;220491.9;
20200413;RI152500BI0;20200917;Call;152500;RIU0;860;0;0;4;0;0;0;
20200413;RI155000BI0;20200917;Call;155000;RIU0;720;820;820;6;1;2;455683.26;
20200413;RI157500BI0;20200917;Call;157500;RIU0;610;0;0;0;0;0;0;
20200413;RI160000BI0;20200917;Call;160000;RIU0;520;0;0;22;0;0;0;
20200413;RI162500BI0;20200917;Call;162500;RIU0;450;0;0;0;0;0;0;
20200413;RI165000BI0;20200917;Call;165000;RIU0;380;0;0;0;0;0;0;
20200413;RI167500BI0;20200917;Call;167500;RIU0;330;0;0;4;0;0;0;
20200413;RI170000BI0;20200917;Call;170000;RIU0;280;0;0;0;0;0;0;
20200413;RI172500BI0;20200917;Call;172500;RIU0;240;0;0;0;0;0;0;
20200413;RI175000BI0;20200917;Call;175000;RIU0;210;0;0;0;0;0;0;
20200413;RI177500BI0;20200917;Call;177500;RIU0;180;0;0;0;0;0;0;
20200413;RI180000BI0;20200917;Call;180000;RIU0;160;350;350;22;1;5;1322951.4;
20200413;RI182500BI0;20200917;Call;182500;RIU0;140;0;0;2;0;0;0;
20200413;RI185000BI0;20200917;Call;185000;RIU0;130;0;0;4;0;0;0;
20200413;RI187500BI0;20200917;Call;187500;RIU0;110;0;0;6;0;0;0;
20200413;RI190000BI0;20200917;Call;190000;RIU0;100;0;0;8;0;0;0;
20200413;RI17500BU0;20200917;Put;17500;RIU0;190;0;0;6;0;0;0;
20200413;RI22500BU0;20200917;Put;22500;RIU0;360;0;0;0;0;0;0;
20200413;RI25000BU0;20200917;Put;25000;RIU0;460;680;680;12;1;2;73497.3;
20200413;RI30000BU0;20200917;Put;30000;RIU0;650;0;0;4;0;0;0;
20200413;RI35000BU0;20200917;Put;35000;RIU0;860;800;800;6;1;2;102896.22;
20200413;RI37500BU0;20200917;Put;37500;RIU0;960;0;0;0;0;0;0;
20200413;RI40000BU0;20200917;Put;40000;RIU0;1060;0;0;2;0;0;0;
20200413;RI42500BU0;20200917;Put;42500;RIU0;1160;0;0;0;0;0;0;
20200413;RI45000BU0;20200917;Put;45000;RIU0;1270;0;0;0;0;0;0;
20200413;RI47500BU0;20200917;Put;47500;RIU0;1380;2000;1600;52;4;25;1745560.88;
20200413;RI50000BU0;20200917;Put;50000;RIU0;1490;1800;1800;110;6;30;2204919;
20200413;RI52500BU0;20200917;Put;52500;RIU0;1610;0;0;0;0;0;0;
20200413;RI55000BU0;20200917;Put;55000;RIU0;1740;0;0;0;0;0;0;
20200413;RI57500BU0;20200917;Put;57500;RIU0;1880;0;0;0;0;0;0;
20200413;RI60000BU0;20200917;Put;60000;RIU0;2030;0;0;100;0;0;0;
20200413;RI62500BU0;20200917;Put;62500;RIU0;2190;0;0;0;0;0;0;
20200413;RI65000BU0;20200917;Put;65000;RIU0;2370;0;0;0;0;0;0;
20200413;RI67500BU0;20200917;Put;67500;RIU0;2570;0;0;0;0;0;0;
20200413;RI70000BU0;20200917;Put;70000;RIU0;2790;2550;2550;108;1;10;1028962.2;
20200413;RI72500BU0;20200917;Put;72500;RIU0;3030;0;0;80;0;0;0;
20200413;RI132500BU0;20200917;Put;132500;RIU0;27170;0;0;0;0;0;0;
20200413;RI135000BU0;20200917;Put;135000;RIU0;29190;0;0;0;0;0;0;
20200413;RI137500BU0;20200917;Put;137500;RIU0;31280;0;0;0;0;0;0;
20200413;RI140000BU0;20200917;Put;140000;RIU0;33430;0;0;0;0;0;0;
20200413;RI142500BU0;20200917;Put;142500;RIU0;35630;0;0;0;0;0;0;
20200413;RI145000BU0;20200917;Put;145000;RIU0;37870;0;0;0;0;0;0;
20200413;RI147500BU0;20200917;Put;147500;RIU0;40150;0;0;0;0;0;0;
20200413;RI150000BU0;20200917;Put;150000;RIU0;42460;0;0;0;0;0;0;
20200413;RI152500BU0;20200917;Put;152500;RIU0;44810;0;0;0;0;0;0;
20200413;RI155000BU0;20200917;Put;155000;RIU0;47170;0;0;0;0;0;0;
20200413;RI157500BU0;20200917;Put;157500;RIU0;49560;0;0;0;0;0;0;
20200413;RI160000BU0;20200917;Put;160000;RIU0;51970;0;0;0;0;0;0;
20200413;RI162500BU0;20200917;Put;162500;RIU0;54400;0;0;0;0;0;0;
20200413;RI165000BU0;20200917;Put;165000;RIU0;56830;0;0;0;0;0;0;
20200413;RI167500BU0;20200917;Put;167500;RIU0;59280;0;0;0;0;0;0;
20200413;RI170000BU0;20200917;Put;170000;RIU0;61730;0;0;0;0;0;0;
20200413;RI172500BU0;20200917;Put;172500;RIU0;64190;0;0;0;0;0;0;
20200413;RI175000BU0;20200917;Put;175000;RIU0;66660;0;0;0;0;0;0;
20200413;RI177500BU0;20200917;Put;177500;RIU0;69130;0;0;0;0;0;0;
20200413;RI180000BU0;20200917;Put;180000;RIU0;71610;0;0;0;0;0;0;
20200413;RI182500BU0;20200917;Put;182500;RIU0;74090;0;0;0;0;0;0;
20200413;RI185000BU0;20200917;Put;185000;RIU0;76580;0;0;0;0;0;0;
20200413;RI187500BU0;20200917;Put;187500;RIU0;79060;0;0;0;0;0;0;
20200413;RI190000BU0;20200917;Put;190000;RIU0;81550;0;0;0;0;0;0;
20200413;Si47500BI0;20200917;Call;47500;SiU0;27891;0;0;126;0;0;0;
20200413;Si55000BI0;20200917;Call;55000;SiU0;20422;0;0;0;0;0;0;
20200413;Si57000BI0;20200917;Call;57000;SiU0;18439;0;0;0;0;0;0;
20200413;Si59750BI0;20200917;Call;59750;SiU0;15731;0;0;0;0;0;0;
20200413;Si60000BI0;20200917;Call;60000;SiU0;15487;0;0;0;0;0;0;
20200413;Si60250BI0;20200917;Call;60250;SiU0;15243;0;0;0;0;0;0;
20200413;Si60500BI0;20200917;Call;60500;SiU0;15000;0;0;0;0;0;0;
20200413;Si60750BI0;20200917;Call;60750;SiU0;14756;0;0;0;0;0;0;
20200413;Si61000BI0;20200917;Call;61000;SiU0;14514;0;0;70;0;0;0;
20200413;Si61250BI0;20200917;Call;61250;SiU0;14272;0;0;0;0;0;0;
20200413;Si61500BI0;20200917;Call;61500;SiU0;14031;0;0;0;0;0;0;
20200413;Si61750BI0;20200917;Call;61750;SiU0;13790;0;0;26;0;0;0;
20200413;Si62000BI0;20200917;Call;62000;SiU0;13550;0;0;22;0;0;0;
20200413;Si62250BI0;20200917;Call;62250;SiU0;13310;0;0;0;0;0;0;
20200413;Si62500BI0;20200917;Call;62500;SiU0;13071;0;0;0;0;0;0;
20200413;Si62750BI0;20200917;Call;62750;SiU0;12834;0;0;0;0;0;0;
20200413;Si63000BI0;20200917;Call;63000;SiU0;12597;0;0;0;0;0;0;
20200413;Si63250BI0;20200917;Call;63250;SiU0;12361;0;0;4;0;0;0;
20200413;Si63500BI0;20200917;Call;63500;SiU0;12126;0;0;0;0;0;0;
20200413;Si63750BI0;20200917;Call;63750;SiU0;11892;0;0;0;0;0;0;
20200413;Si64000BI0;20200917;Call;64000;SiU0;11659;0;0;94508;0;0;0;
20200413;Si64250BI0;20200917;Call;64250;SiU0;11427;0;0;0;0;0;0;
20200413;Si64500BI0;20200917;Call;64500;SiU0;11197;0;0;0;0;0;0;
20200413;Si64750BI0;20200917;Call;64750;SiU0;10968;0;0;0;0;0;0;
20200413;Si65000BI0;20200917;Call;65000;SiU0;10740;0;0;102;0;0;0;
20200413;Si65250BI0;20200917;Call;65250;SiU0;10514;0;0;0;0;0;0;
20200413;Si65500BI0;20200917;Call;65500;SiU0;10290;0;0;0;0;0;0;
20200413;Si65750BI0;20200917;Call;65750;SiU0;10067;0;0;0;0;0;0;
20200413;Si66000BI0;20200917;Call;66000;SiU0;9846;0;0;26;0;0;0;
20200413;Si66250BI0;20200917;Call;66250;SiU0;9627;0;0;24;0;0;0;
20200413;Si66500BI0;20200917;Call;66500;SiU0;9410;0;0;306;0;0;0;
20200413;Si66750BI0;20200917;Call;66750;SiU0;9195;0;0;2;0;0;0;
20200413;Si67000BI0;20200917;Call;67000;SiU0;8983;0;0;0;0;0;0;
20200413;Si67250BI0;20200917;Call;67250;SiU0;8772;0;0;0;0;0;0;
20200413;Si67500BI0;20200917;Call;67500;SiU0;8564;0;0;8;0;0;0;
20200413;Si67750BI0;20200917;Call;67750;SiU0;8359;0;0;0;0;0;0;
20200413;Si68000BI0;20200917;Call;68000;SiU0;8156;0;0;58;0;0;0;
20200413;Si68250BI0;20200917;Call;68250;SiU0;7955;0;0;0;0;0;0;
20200413;Si68500BI0;20200917;Call;68500;SiU0;7758;0;0;412;0;0;0;
20200413;Si68750BI0;20200917;Call;68750;SiU0;7563;0;0;0;0;0;0;
20200413;Si69000BI0;20200917;Call;69000;SiU0;7372;0;0;0;0;0;0;
20200413;Si69250BI0;20200917;Call;69250;SiU0;7183;0;0;0;0;0;0;
20200413;Si69500BI0;20200917;Call;69500;SiU0;6998;0;0;418;0;0;0;
20200413;Si69750BI0;20200917;Call;69750;SiU0;6816;0;0;0;0;0;0;
20200413;Si70000BI0;20200917;Call;70000;SiU0;6637;0;0;14;0;0;0;
20200413;Si70250BI0;20200917;Call;70250;SiU0;6461;0;0;0;0;0;0;
20200413;Si70500BI0;20200917;Call;70500;SiU0;6289;0;0;0;0;0;0;
20200413;Si70750BI0;20200917;Call;70750;SiU0;6121;0;0;0;0;0;0;
20200413;Si71000BI0;20200917;Call;71000;SiU0;5955;0;0;30;0;0;0;
20200413;Si71250BI0;20200917;Call;71250;SiU0;5794;0;0;0;0;0;0;
20200413;Si71500BI0;20200917;Call;71500;SiU0;5636;0;0;0;0;0;0;
20200413;Si71750BI0;20200917;Call;71750;SiU0;5482;0;0;0;0;0;0;
20200413;Si72000BI0;20200917;Call;72000;SiU0;5331;0;0;1570;0;0;0;
20200413;Si72250BI0;20200917;Call;72250;SiU0;5184;0;0;0;0;0;0;
20200413;Si72500BI0;20200917;Call;72500;SiU0;5041;0;0;20;0;0;0;
20200413;Si72750BI0;20200917;Call;72750;SiU0;4901;0;0;0;0;0;0;
20200413;Si73000BI0;20200917;Call;73000;SiU0;4765;0;0;140;0;0;0;
20200413;Si73250BI0;20200917;Call;73250;SiU0;4633;0;0;0;0;0;0;
20200413;Si73500BI0;20200917;Call;73500;SiU0;4504;0;0;0;0;0;0;
20200413;Si73750BI0;20200917;Call;73750;SiU0;4379;0;0;0;0;0;0;
20200413;Si74000BI0;20200917;Call;74000;SiU0;4257;0;0;2;0;0;0;
20200413;Si74250BI0;20200917;Call;74250;SiU0;4139;0;0;0;0;0;0;
20200413;Si74500BI0;20200917;Call;74500;SiU0;4025;0;0;0;0;0;0;
20200413;Si74750BI0;20200917;Call;74750;SiU0;3914;0;0;0;0;0;0;
20200413;Si75000BI0;20200917;Call;75000;SiU0;3806;3950;3850;388;4;71;5325000;
20200413;Si75250BI0;20200917;Call;75250;SiU0;3702;0;0;0;0;0;0;
20200413;Si75500BI0;20200917;Call;75500;SiU0;3601;3730;3730;66;1;25;1887500;
20200413;Si75750BI0;20200917;Call;75750;SiU0;3503;0;0;0;0;0;0;
20200413;Si76000BI0;20200917;Call;76000;SiU0;3408;0;0;104;0;0;0;
20200413;Si76250BI0;20200917;Call;76250;SiU0;3317;0;0;0;0;0;0;
20200413;Si76500BI0;20200917;Call;76500;SiU0;3228;0;0;0;0;0;0;
20200413;Si76750BI0;20200917;Call;76750;SiU0;3142;0;0;0;0;0;0;
20200413;Si77000BI0;20200917;Call;77000;SiU0;3059;0;0;2;0;0;0;
20200413;Si77250BI0;20200917;Call;77250;SiU0;2979;0;0;20;0;0;0;
20200413;Si77500BI0;20200917;Call;77500;SiU0;2902;2988;2988;126;1;10;775000;
20200413;Si77750BI0;20200917;Call;77750;SiU0;2827;0;0;0;0;0;0;
20200413;Si78000BI0;20200917;Call;78000;SiU0;2755;2831;2809;64;2;2;156000;
20200413;Si78250BI0;20200917;Call;78250;SiU0;2685;0;0;0;0;0;0;
20200413;Si78500BI0;20200917;Call;78500;SiU0;2617;0;0;2;0;0;0;
20200413;Si78750BI0;20200917;Call;78750;SiU0;2552;0;0;0;0;0;0;
20200413;Si79000BI0;20200917;Call;79000;SiU0;2490;0;0;228;0;0;0;
20200413;Si79250BI0;20200917;Call;79250;SiU0;2429;0;0;0;0;0;0;
20200413;Si79500BI0;20200917;Call;79500;SiU0;2370;0;0;4;0;0;0;
20200413;Si79750BI0;20200917;Call;79750;SiU0;2314;0;0;0;0;0;0;
20200413;Si80000BI0;20200917;Call;80000;SiU0;2259;2612;2350;370;3;20;1600000;
20200413;Si80250BI0;20200917;Call;80250;SiU0;2206;0;0;0;0;0;0;
20200413;Si80500BI0;20200917;Call;80500;SiU0;2156;0;0;78;0;0;0;
20200413;Si80750BI0;20200917;Call;80750;SiU0;2106;0;0;0;0;0;0;
20200413;Si81000BI0;20200917;Call;81000;SiU0;2059;0;0;0;0;0;0;
20200413;Si81250BI0;20200917;Call;81250;SiU0;2013;0;0;0;0;0;0;
20200413;Si81500BI0;20200917;Call;81500;SiU0;1969;0;0;2;0;0;0;
20200413;Si81750BI0;20200917;Call;81750;SiU0;1926;0;0;0;0;0;0;
20200413;Si82000BI0;20200917;Call;82000;SiU0;1885;0;0;0;0;0;0;
20200413;Si82250BI0;20200917;Call;82250;SiU0;1845;0;0;370;0;0;0;
20200413;Si82500BI0;20200917;Call;82500;SiU0;1806;0;0;0;0;0;0;
20200413;Si82750BI0;20200917;Call;82750;SiU0;1769;0;0;0;0;0;0;
20200413;Si83000BI0;20200917;Call;83000;SiU0;1733;1700;1700;120;1;1;83000;
20200413;Si83250BI0;20200917;Call;83250;SiU0;1698;0;0;0;0;0;0;
20200413;Si83500BI0;20200917;Call;83500;SiU0;1664;0;0;0;0;0;0;
20200413;Si83750BI0;20200917;Call;83750;SiU0;1631;0;0;0;0;0;0;
20200413;Si84000BI0;20200917;Call;84000;SiU0;1600;0;0;30;0;0;0;
20200413;Si84250BI0;20200917;Call;84250;SiU0;1569;0;0;0;0;0;0;
20200413;Si84500BI0;20200917;Call;84500;SiU0;1539;0;0;0;0;0;0;
20200413;Si84750BI0;20200917;Call;84750;SiU0;1511;0;0;0;0;0;0;
20200413;Si85000BI0;20200917;Call;85000;SiU0;1483;0;0;4;0;0;0;
20200413;Si85250BI0;20200917;Call;85250;SiU0;1456;0;0;0;0;0;0;
20200413;Si85500BI0;20200917;Call;85500;SiU0;1430;0;0;0;0;0;0;
20200413;Si85750BI0;20200917;Call;85750;SiU0;1404;0;0;0;0;0;0;
20200413;Si86000BI0;20200917;Call;86000;SiU0;1380;0;0;3170;0;0;0;
20200413;Si86250BI0;20200917;Call;86250;SiU0;1356;0;0;0;0;0;0;
20200413;Si86500BI0;20200917;Call;86500;SiU0;1333;0;0;0;0;0;0;
20200413;Si86750BI0;20200917;Call;86750;SiU0;1310;0;0;0;0;0;0;
20200413;Si87000BI0;20200917;Call;87000;SiU0;1288;0;0;0;0;0;0;
20200413;Si87250BI0;20200917;Call;87250;SiU0;1267;0;0;0;0;0;0;
20200413;Si87500BI0;20200917;Call;87500;SiU0;1246;0;0;0;0;0;0;
20200413;Si87750BI0;20200917;Call;87750;SiU0;1226;0;0;0;0;0;0;
20200413;Si88000BI0;20200917;Call;88000;SiU0;1206;0;0;100;0;0;0;
20200413;Si88250BI0;20200917;Call;88250;SiU0;1187;0;0;0;0;0;0;
20200413;Si88500BI0;20200917;Call;88500;SiU0;1169;0;0;0;0;0;0;
20200413;Si88750BI0;20200917;Call;88750;SiU0;1151;0;0;0;0;0;0;
20200413;Si89000BI0;20200917;Call;89000;SiU0;1133;0;0;0;0;0;0;
20200413;Si89250BI0;20200917;Call;89250;SiU0;1116;0;0;0;0;0;0;
20200413;Si89500BI0;20200917;Call;89500;SiU0;1099;0;0;0;0;0;0;
20200413;Si89750BI0;20200917;Call;89750;SiU0;1083;0;0;0;0;0;0;
20200413;Si90000BI0;20200917;Call;90000;SiU0;1067;0;0;34;0;0;0;
20200413;Si90250BI0;20200917;Call;90250;SiU0;1051;0;0;0;0;0;0;
20200413;Si90500BI0;20200917;Call;90500;SiU0;1036;0;0;0;0;0;0;
20200413;Si90750BI0;20200917;Call;90750;SiU0;1021;0;0;0;0;0;0;
20200413;Si91000BI0;20200917;Call;91000;SiU0;1006;0;0;32;0;0;0;
20200413;Si91250BI0;20200917;Call;91250;SiU0;992;0;0;0;0;0;0;
20200413;Si91500BI0;20200917;Call;91500;SiU0;978;0;0;0;0;0;0;
20200413;Si91750BI0;20200917;Call;91750;SiU0;965;0;0;0;0;0;0;
20200413;Si92000BI0;20200917;Call;92000;SiU0;951;0;0;8;0;0;0;
20200413;Si92250BI0;20200917;Call;92250;SiU0;938;0;0;0;0;0;0;
20200413;Si92500BI0;20200917;Call;92500;SiU0;925;0;0;0;0;0;0;
20200413;Si92750BI0;20200917;Call;92750;SiU0;913;0;0;0;0;0;0;
20200413;Si93000BI0;20200917;Call;93000;SiU0;900;0;0;8;0;0;0;
20200413;Si94000BI0;20200917;Call;94000;SiU0;853;0;0;12;0;0;0;
20200413;Si95000BI0;20200917;Call;95000;SiU0;810;0;0;30;0;0;0;
20200413;Si96000BI0;20200917;Call;96000;SiU0;769;0;0;14;0;0;0;
20200413;Si99000BI0;20200917;Call;99000;SiU0;660;0;0;32;0;0;0;
20200413;Si47500BU0;20200917;Put;47500;SiU0;41;0;0;12;0;0;0;
20200413;Si55000BU0;20200917;Put;55000;SiU0;72;0;0;12;0;0;0;
20200413;Si57000BU0;20200917;Put;57000;SiU0;89;0;0;1000;0;0;0;
20200413;Si59750BU0;20200917;Put;59750;SiU0;131;0;0;0;0;0;0;
20200413;Si60000BU0;20200917;Put;60000;SiU0;137;0;0;2732;0;0;0;
20200413;Si60250BU0;20200917;Put;60250;SiU0;143;0;0;0;0;0;0;
20200413;Si60500BU0;20200917;Put;60500;SiU0;150;0;0;0;0;0;0;
20200413;Si60750BU0;20200917;Put;60750;SiU0;156;0;0;0;0;0;0;
20200413;Si61000BU0;20200917;Put;61000;SiU0;164;0;0;0;0;0;0;
20200413;Si61250BU0;20200917;Put;61250;SiU0;172;0;0;0;0;0;0;
20200413;Si61500BU0;20200917;Put;61500;SiU0;181;0;0;0;0;0;0;
20200413;Si61750BU0;20200917;Put;61750;SiU0;190;0;0;0;0;0;0;
20200413;Si62000BU0;20200917;Put;62000;SiU0;200;0;0;0;0;0;0;
20200413;Si62250BU0;20200917;Put;62250;SiU0;210;0;0;0;0;0;0;
20200413;Si62500BU0;20200917;Put;62500;SiU0;221;0;0;0;0;0;0;
20200413;Si62750BU0;20200917;Put;62750;SiU0;234;0;0;0;0;0;0;
20200413;Si63000BU0;20200917;Put;63000;SiU0;247;0;0;214;0;0;0;
20200413;Si63250BU0;20200917;Put;63250;SiU0;261;0;0;0;0;0;0;
20200413;Si63500BU0;20200917;Put;63500;SiU0;276;0;0;10;0;0;0;
20200413;Si63750BU0;20200917;Put;63750;SiU0;292;0;0;0;0;0;0;
20200413;Si70000BU0;20200917;Put;70000;SiU0;1287;0;0;150;0;0;0;
20200413;Si70250BU0;20200917;Put;70250;SiU0;1361;0;0;0;0;0;0;
20200413;Si70500BU0;20200917;Put;70500;SiU0;1439;0;0;0;0;0;0;
20200413;Si70750BU0;20200917;Put;70750;SiU0;1521;0;0;0;0;0;0;
20200413;Si71000BU0;20200917;Put;71000;SiU0;1605;0;0;12;0;0;0;
20200413;Si71250BU0;20200917;Put;71250;SiU0;1694;0;0;0;0;0;0;
20200413;Si71500BU0;20200917;Put;71500;SiU0;1786;0;0;0;0;0;0;
20200413;Si71750BU0;20200917;Put;71750;SiU0;1882;0;0;0;0;0;0;
20200413;Si72000BU0;20200917;Put;72000;SiU0;1981;0;0;0;0;0;0;
20200413;Si72250BU0;20200917;Put;72250;SiU0;2084;0;0;0;0;0;0;
20200413;Si72500BU0;20200917;Put;72500;SiU0;2191;0;0;0;0;0;0;
20200413;Si72750BU0;20200917;Put;72750;SiU0;2301;0;0;0;0;0;0;
20200413;Si73000BU0;20200917;Put;73000;SiU0;2415;0;0;26;0;0;0;
20200413;Si73250BU0;20200917;Put;73250;SiU0;2533;0;0;0;0;0;0;
20200413;Si73500BU0;20200917;Put;73500;SiU0;2654;0;0;0;0;0;0;
20200413;Si73750BU0;20200917;Put;73750;SiU0;2779;0;0;0;0;0;0;
20200413;Si74000BU0;20200917;Put;74000;SiU0;2907;3127;3000;110;4;20;1480000;
20200413;Si74250BU0;20200917;Put;74250;SiU0;3039;0;0;0;0;0;0;
20200413;Si74500BU0;20200917;Put;74500;SiU0;3175;0;0;100;0;0;0;
20200413;Si74750BU0;20200917;Put;74750;SiU0;3314;0;0;0;0;0;0;
20200413;Si75000BU0;20200917;Put;75000;SiU0;3456;3746;3600;150;5;72;5400000;
20200413;Si75250BU0;20200917;Put;75250;SiU0;3602;0;0;0;0;0;0;
20200413;Si75500BU0;20200917;Put;75500;SiU0;3751;0;0;18;0;0;0;
20200413;Si75750BU0;20200917;Put;75750;SiU0;3903;0;0;0;0;0;0;
20200413;Si76000BU0;20200917;Put;76000;SiU0;4058;0;0;0;0;0;0;
20200413;Si76250BU0;20200917;Put;76250;SiU0;4217;0;0;0;0;0;0;
20200413;Si76500BU0;20200917;Put;76500;SiU0;4378;0;0;0;0;0;0;
20200413;Si76750BU0;20200917;Put;76750;SiU0;4542;0;0;0;0;0;0;
20200413;Si77000BU0;20200917;Put;77000;SiU0;4709;0;0;0;0;0;0;
20200413;Si77250BU0;20200917;Put;77250;SiU0;4879;0;0;20;0;0;0;
20200413;Si77500BU0;20200917;Put;77500;SiU0;5052;0;0;10;0;0;0;
20200413;Si77750BU0;20200917;Put;77750;SiU0;5227;0;0;0;0;0;0;
20200413;Si78000BU0;20200917;Put;78000;SiU0;5405;0;0;502;0;0;0;
20200413;Si78250BU0;20200917;Put;78250;SiU0;5585;0;0;0;0;0;0;
20200413;Si78500BU0;20200917;Put;78500;SiU0;5767;0;0;40;0;0;0;
20200413;Si78750BU0;20200917;Put;78750;SiU0;5952;0;0;0;0;0;0;
20200413;Si79000BU0;20200917;Put;79000;SiU0;6140;0;0;4;0;0;0;
20200413;Si79250BU0;20200917;Put;79250;SiU0;6329;0;0;0;0;0;0;
20200413;Si79500BU0;20200917;Put;79500;SiU0;6520;0;0;144;0;0;0;
20200413;Si79750BU0;20200917;Put;79750;SiU0;6714;0;0;0;0;0;0;
20200413;Si80000BU0;20200917;Put;80000;SiU0;6909;0;0;418;0;0;0;
20200413;Si80250BU0;20200917;Put;80250;SiU0;7106;0;0;0;0;0;0;
20200413;Si80500BU0;20200917;Put;80500;SiU0;7306;0;0;300;0;0;0;
20200413;Si80750BU0;20200917;Put;80750;SiU0;7506;0;0;0;0;0;0;
20200413;Si81000BU0;20200917;Put;81000;SiU0;7709;0;0;2;0;0;0;
20200413;Si81250BU0;20200917;Put;81250;SiU0;7913;0;0;0;0;0;0;
20200413;Si81500BU0;20200917;Put;81500;SiU0;8119;0;0;0;0;0;0;
20200413;Si81750BU0;20200917;Put;81750;SiU0;8326;0;0;0;0;0;0;
20200413;Si82000BU0;20200917;Put;82000;SiU0;8535;0;0;200;0;0;0;
20200413;Si82250BU0;20200917;Put;82250;SiU0;8745;0;0;0;0;0;0;
20200413;Si82500BU0;20200917;Put;82500;SiU0;8956;0;0;8;0;0;0;
20200413;Si82750BU0;20200917;Put;82750;SiU0;9169;0;0;0;0;0;0;
20200413;Si83000BU0;20200917;Put;83000;SiU0;9383;0;0;0;0;0;0;
20200413;Si83250BU0;20200917;Put;83250;SiU0;9598;0;0;0;0;0;0;
20200413;Si83500BU0;20200917;Put;83500;SiU0;9814;0;0;0;0;0;0;
20200413;Si83750BU0;20200917;Put;83750;SiU0;10031;0;0;0;0;0;0;
20200413;Si84000BU0;20200917;Put;84000;SiU0;10250;0;0;0;0;0;0;
20200413;Si84250BU0;20200917;Put;84250;SiU0;10469;0;0;0;0;0;0;
20200413;Si84500BU0;20200917;Put;84500;SiU0;10689;0;0;0;0;0;0;
20200413;Si84750BU0;20200917;Put;84750;SiU0;10911;0;0;0;0;0;0;
20200413;Si85000BU0;20200917;Put;85000;SiU0;11133;0;0;0;0;0;0;
20200413;Si85250BU0;20200917;Put;85250;SiU0;11356;0;0;0;0;0;0;
20200413;Si85500BU0;20200917;Put;85500;SiU0;11580;0;0;0;0;0;0;
20200413;Si85750BU0;20200917;Put;85750;SiU0;11804;0;0;0;0;0;0;
20200413;Si86000BU0;20200917;Put;86000;SiU0;12030;0;0;4;0;0;0;
20200413;Si86250BU0;20200917;Put;86250;SiU0;12256;0;0;0;0;0;0;
20200413;Si86500BU0;20200917;Put;86500;SiU0;12483;0;0;0;0;0;0;
